index,ATM ID,Category,Description,Title,_id,raw_result,key_0,key_1,key_2,key_3,text,key_4
392,PS1/2006,Specialised educational services,"The Commonwealth, represented by the Department of Defence, requires ground instructional services for F/A-18 Hornet pilot courses at RAAF Williamtown NSW.",Hornet Flying Instruction Manning Supplementation,6162aa1fe1b7f5c73e6fe158,"[('pilot raaf williamtown', 0.6106), ('defence requires instructional', 0.5546), ('flying instruction', 0.5655), ('services 18 pilot', 0.5127), ('18 pilot raaf', 0.5933)]",cours,hornet,nsw,ground,"the commonwealth, represented by the department of defence, requires  instructional services for f/a-18    at raaf williamtown .. flying instruction manning supplementation",pilot
393,RFT FIN06/TEL007,Engineering and Research and Technology Based Services,Request for Tender for application processing services in preparation for a possible sale of the Australian Government`s remaining shares in Telstra. ,Preparation for possible Telstra sale: Application Processing Centre,6162aa1fe1b7f5c73e6fe159,"[('tender services preparation', 0.6917), ('possible sale australian', 0.6063), ('tender services', 0.6559), ('possible sale centre', 0.5873), ('shares preparation possible', 0.4951)]",applic,process,request,telstra, for tender for   services in preparation for a  sale of the australian government`s remaining shares in . .preparation for   sale:   centre,possibl
394,CSIRO2006-012,Education and Training Services,CSIRO is issuing a Request for Tender in order to seek proposals for Professional Services for the design and delivery of Project Leadership Training.,Professional Services for the design and delivery of Project Leadership Training,6162aa1fe1b7f5c73e6fe15a,"[('project training services', 0.6576), ('issuing tender', 0.6408), ('proposals services design', 0.5946), ('delivery project training', 0.6121), ('proposals services', 0.6015)]",csiro,request,profession,leadership, is issuing a  for tender in order to seek proposals for   for the design and delivery of project  training..  for the design and delivery of project  training,servic
395,9493,Education and Training Services,"Research identifying the extent of and analysing examples of teacher secondments or placements to university education faculties (ie as researchers, lecturers etc).",Research on teacher secondments to university education faculties,6162aa1fe1b7f5c73e6fe15b,"[('placements faculties researchers', 0.785), ('research faculties', 0.7531), ('examples placements faculties', 0.7136), ('placements faculties', 0.7299), ('lecturers research faculties', 0.6998)]",second,teacher,univers,educ,"research identifying the extent of and analysing examples of   or placements to    (ie as researchers, lecturers etc)..research on   to   ",faculti
396,9492,Education and Training Services,"Research to identify existing university initiatives to encourage career change pathways into teaching, including:  1. Stocktake of current initatives;  2. Analysis of their success; and  3. Assessment of the views of universities and education authoritie",Research on career change pathways into teaching,6162aa1fe1b7f5c73e6fe15c,"[('university initiatives teaching', 0.7165), ('universities education authoritie', 0.587), ('existing university initiatives', 0.6316), ('views universities education', 0.5859), ('research teaching', 0.4921)]",chang,career,encourag,pathway,"research to identify existing university  to     into teaching, including:  1. stocktake of current initatives;  2. analysis of their success; and  3. assessment of the views of universities and education authoritie.research on    into teaching",initi
397,208/0506,Education and Training Services,.,National Implementation Training for the Residential Aged Care Industry in the use of a New Funding Instrument,6162aa1fe1b7f5c73e6fe15d,"[('new funding instrument', 0.7498), ('national implementation industry', 0.6773), ('funding instrument', 0.7135), ('use new funding', 0.6086), ('national implementation', 0.6188)]",residenti,age,train,care,..national implementation  for the    industry in the use of a new  instrument,fund
398,9506,Education and Training Services,"A survey of school teachers and leaders, to be developed and undertaken in 2006, to gather data relating to teacher workforce needs and address key gaps in the data available to characterize the profession. It will also include investigation and recommend",Australian School Teacher and Leader Survey,6162aa1fe1b7f5c73e6fe15e,"[('data relating workforce', 0.6071), ('profession include investigation', 0.558), ('workforce needs', 0.5305), ('developed undertaken 2006', 0.4157), ('relating workforce needs', 0.5465)]",teacher,school,survey,leader,"a  of  s and , to be developed and undertaken in 2006, to gather data relating to   needs and address key gaps in the data available to characterize the profession. it will also include investigation and recommend.australian   and leader ",workforc
399,ABS CDFO 04/06,Management advisory services,FOR THE PROVISION OF INDEPENDENT EVALUATION STUDIES OF THE 2006 CENSUS OF POPULATION AND HOUSING INDIGENOUS ENUMERATION,REQUEST FOR PROPOSAL FOR THE PROVISION OF INDEPENDENT EVALUATION STUDIES OF THE 2006 CENSUS OF POPULATION AND HOUSING INDIGENOUS ENUMERATION,6162aa1fe1b7f5c73e6fe15f,"[('evaluation 2006 census', 0.7581), ('independent evaluation 2006', 0.6198), ('population request proposal', 0.5977), ('census population request', 0.6498), ('2006 census', 0.6077)]",indigen,hous,enumer,studi,for the provision of independent evaluation  of the 2006  of population and   .request for proposal for the provision of independent evaluation  of the 2006  of population and   ,censu
400,227/0506,Education and Training Services,.,Support for Aged Care Training Program,6162aa1fe1b7f5c73e6fe160,"[('support', 0.7351)]",care,age,train,program,.. for    ,support
401,229/0506,Healthcare Services,.,GP Psych Support Service,6162aa1fe1b7f5c73e6fe161,"[('[NoneTag]', 0)]",psych,support,gp,servic,..   ,[nonetag]
402,FACSIA-06-T496,Specialised educational services,"The Australian Government Department of Families, Community Services and Indigenous Affairs (FaCSIA) invites suitably qualified organisations to tender for the provision of training services to staff of community and charitable organisations providing emergency relief assistance under the Emergency Relief Programme.",Provision of training services to community organisations receiving funding under the Emergency Relief Programme,6162aa1fe1b7f5c73e6fe162,"[('assistance relief programme', 0.686), ('tender provision training', 0.5907), ('charitable providing relief', 0.6699), ('families services indigenous', 0.565), ('funding relief programme', 0.6737)]",facsia,commun,organis,emerg,"the australian government department of families,  services and indigenous affairs () invites suitably qualified  to tender for the provision of training services to staff of  and charitable  providing   assistance under the   programme..provision of training services to   receiving funding under the   programme",relief
403,9455,Education and Training Services,"The Department of Education, Science and Training is inviting tenders from organisations for the development and delivery of a national professional learning programme for Languages teachers on Intercultural Language Teaching and Learning in practice",Intercultural Language Teaching and Learning in Practice,6162aa1fe1b7f5c73e6fe163,"[('professional programme teaching', 0.6791), ('programme teaching practice', 0.668), ('education science training', 0.5882), ('inviting tenders organisations', 0.4722), ('national professional programme', 0.59)]",intercultur,languag,learn,teacher,"the department of education, science and training is inviting tenders from organisations for the development and delivery of a national professional   for s  on   teaching and  in practice.  teaching and  in practice",programm
