id,division,weight,cnt
UC_61586529d7b0c43ebd755269,STUDIES IN HUMAN SOCIETY,8.05,
UC_61586537d7b0c43ebd75526a,BIOLOGICAL,0.08,
UC_61586537d7b0c43ebd75526a,EARTH,0.35,
UC_61586537d7b0c43ebd75526a,EDUCATION,5.04,
UC_61586537d7b0c43ebd75526a,ENVIRONMENTAL,0.35,
UC_61586537d7b0c43ebd75526a,HISTORY AND ARCHAEOLOGY,1.45,
UC_61586537d7b0c43ebd75526a,"LANGUAGE, COMMUNICATION AND CULTURE",1.45,
UC_61586537d7b0c43ebd75526a,MATHEMATICAL,0.35,
UC_61586537d7b0c43ebd75526a,MEDICAL AND HEALTH,6.39,
UC_61586537d7b0c43ebd75526a,OTHERS(IRRELEVANT),0.31,
UC_61586537d7b0c43ebd75526a,OTHERS(RELEVANT),0.37,
UC_61586537d7b0c43ebd75526a,PHYSICAL,0.35,
UC_61586537d7b0c43ebd75526a,PSYCHOLOGY AND COGNITIVE SCIENCES,3.73,
UC_61586537d7b0c43ebd75526a,STUDIES IN CREATIVE ARTS AND WRITING,0.22999999999999998,
UC_61586537d7b0c43ebd75526a,STUDIES IN HUMAN SOCIETY,2.71,
UC_61586546d7b0c43ebd75526b,BIOLOGICAL,1.19,
UC_61586546d7b0c43ebd75526b,EARTH,2.01,
UC_61586546d7b0c43ebd75526b,EDUCATION,2.37,
UC_61586546d7b0c43ebd75526b,ENVIRONMENTAL,2.01,
UC_61586546d7b0c43ebd75526b,"LANGUAGE, COMMUNICATION AND CULTURE",0.13,
UC_61586546d7b0c43ebd75526b,MATHEMATICAL,0.9199999999999999,
UC_61586546d7b0c43ebd75526b,MEDICAL AND HEALTH,10.68,
UC_61586546d7b0c43ebd75526b,OTHERS(IRRELEVANT),0.85,
UC_61586546d7b0c43ebd75526b,OTHERS(RELEVANT),4.5200000000000005,
UC_61586546d7b0c43ebd75526b,PHYSICAL,0.9199999999999999,
UC_61586546d7b0c43ebd75526b,PSYCHOLOGY AND COGNITIVE SCIENCES,1.43,
UC_61586546d7b0c43ebd75526b,TECHNOLOGY,0.13,
UC_61586557d7b0c43ebd75526c,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.29,
UC_61586557d7b0c43ebd75526c,ECONOMICS,1.94,
UC_61586557d7b0c43ebd75526c,LAW AND LEGAL STUDIES,3.7,
UC_61586557d7b0c43ebd75526c,STUDIES IN HUMAN SOCIETY,0.74,
UC_6158658ad7b0c43ebd75526e,AGRICULTURAL AND VETERINARY,10.4,
UC_6158658ad7b0c43ebd75526e,BIOLOGICAL,36.1,
UC_6158658ad7b0c43ebd75526e,BUILT ENVIRONMENT AND DESIGN,0.65,
UC_6158658ad7b0c43ebd75526e,CHEMICAL,2.1100000000000003,
UC_6158658ad7b0c43ebd75526e,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.29,
UC_6158658ad7b0c43ebd75526e,EARTH,14.74,
UC_6158658ad7b0c43ebd75526e,ECONOMICS,0.54,
UC_6158658ad7b0c43ebd75526e,EDUCATION,1.18,
UC_6158658ad7b0c43ebd75526e,ENGINEERING,2.67,
UC_6158658ad7b0c43ebd75526e,ENVIRONMENTAL,7.08,
UC_6158658ad7b0c43ebd75526e,HISTORY AND ARCHAEOLOGY,1.18,
UC_6158658ad7b0c43ebd75526e,INFORMATION AND COMPUTING,3.29,
UC_6158658ad7b0c43ebd75526e,"LANGUAGE, COMMUNICATION AND CULTURE",1.18,
UC_6158658ad7b0c43ebd75526e,LAW AND LEGAL STUDIES,0.29,
UC_6158658ad7b0c43ebd75526e,MATHEMATICAL,1.18,
UC_6158658ad7b0c43ebd75526e,MEDICAL AND HEALTH,4.81,
UC_6158658ad7b0c43ebd75526e,OTHERS(IRRELEVANT),12.11,
UC_6158658ad7b0c43ebd75526e,OTHERS(RELEVANT),9.08,
UC_6158658ad7b0c43ebd75526e,PHYSICAL,0.19,
UC_6158658ad7b0c43ebd75526e,PSYCHOLOGY AND COGNITIVE SCIENCES,1.17,
UC_6158658ad7b0c43ebd75526e,STUDIES IN CREATIVE ARTS AND WRITING,1.18,
UC_6158658ad7b0c43ebd75526e,STUDIES IN HUMAN SOCIETY,6.3,
UC_6158658ad7b0c43ebd75526e,TECHNOLOGY,4.61,
UC_61586592d7b0c43ebd75526f,CHEMICAL,0.35,
UC_61586592d7b0c43ebd75526f,EDUCATION,3.08,
UC_61586592d7b0c43ebd75526f,INFORMATION AND COMPUTING,0.13,
UC_61586592d7b0c43ebd75526f,MEDICAL AND HEALTH,1.76,
UC_61586592d7b0c43ebd75526f,OTHERS(IRRELEVANT),0.64,
UC_61586592d7b0c43ebd75526f,OTHERS(RELEVANT),1.6,
UC_61586592d7b0c43ebd75526f,STUDIES IN HUMAN SOCIETY,4.47,
UC_615865a9d7b0c43ebd755270,BIOLOGICAL,0.6599999999999999,
UC_615865a9d7b0c43ebd755270,CHEMICAL,1.32,
UC_615865a9d7b0c43ebd755270,EARTH,1.3900000000000001,
UC_615865a9d7b0c43ebd755270,ECONOMICS,0.05,
UC_615865a9d7b0c43ebd755270,EDUCATION,6.25,
UC_615865a9d7b0c43ebd755270,ENGINEERING,0.9199999999999999,
UC_615865a9d7b0c43ebd755270,ENVIRONMENTAL,1.3900000000000001,
UC_615865a9d7b0c43ebd755270,HISTORY AND ARCHAEOLOGY,0.9600000000000001,
UC_615865a9d7b0c43ebd755270,INFORMATION AND COMPUTING,2.52,
UC_615865a9d7b0c43ebd755270,"LANGUAGE, COMMUNICATION AND CULTURE",2.06,
UC_615865a9d7b0c43ebd755270,LAW AND LEGAL STUDIES,0.41000000000000003,
UC_615865a9d7b0c43ebd755270,MATHEMATICAL,1.33,
UC_615865a9d7b0c43ebd755270,MEDICAL AND HEALTH,3.87,
UC_615865a9d7b0c43ebd755270,OTHERS(IRRELEVANT),6.18,
UC_615865a9d7b0c43ebd755270,OTHERS(RELEVANT),7.16,
UC_615865a9d7b0c43ebd755270,PHYSICAL,1.33,
UC_615865a9d7b0c43ebd755270,PSYCHOLOGY AND COGNITIVE SCIENCES,2.85,
UC_615865a9d7b0c43ebd755270,STUDIES IN CREATIVE ARTS AND WRITING,1.33,
UC_615865a9d7b0c43ebd755270,STUDIES IN HUMAN SOCIETY,3.03,
UC_615865a9d7b0c43ebd755270,TECHNOLOGY,0.4,
UC_615865bad7b0c43ebd755271,EDUCATION,9.58,
UC_615865bad7b0c43ebd755271,ENVIRONMENTAL,0.09,
UC_615865bad7b0c43ebd755271,HISTORY AND ARCHAEOLOGY,0.05,
UC_615865bad7b0c43ebd755271,"LANGUAGE, COMMUNICATION AND CULTURE",3.55,
UC_615865bad7b0c43ebd755271,LAW AND LEGAL STUDIES,0.56,
UC_615865bad7b0c43ebd755271,OTHERS(IRRELEVANT),3.1,
UC_615865bad7b0c43ebd755271,OTHERS(RELEVANT),1.97,
UC_615865bad7b0c43ebd755271,PSYCHOLOGY AND COGNITIVE SCIENCES,0.83,
UC_615865bad7b0c43ebd755271,STUDIES IN CREATIVE ARTS AND WRITING,0.05,
UC_615865bad7b0c43ebd755271,STUDIES IN HUMAN SOCIETY,0.7,
UC_615865dad7b0c43ebd755272,BUILT ENVIRONMENT AND DESIGN,0.89,
UC_615865dad7b0c43ebd755272,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.6700000000000002,
UC_615865dad7b0c43ebd755272,ECONOMICS,1.6500000000000001,
UC_615865dad7b0c43ebd755272,ENVIRONMENTAL,1.34,
UC_615865dad7b0c43ebd755272,HISTORY AND ARCHAEOLOGY,1.44,
UC_615865dad7b0c43ebd755272,"LANGUAGE, COMMUNICATION AND CULTURE",1.3399999999999999,
UC_615865dad7b0c43ebd755272,LAW AND LEGAL STUDIES,0.62,
UC_615865dad7b0c43ebd755272,OTHERS(IRRELEVANT),12.51,
UC_615865dad7b0c43ebd755272,OTHERS(RELEVANT),5.25,
UC_615865dad7b0c43ebd755272,STUDIES IN CREATIVE ARTS AND WRITING,2.3200000000000003,
UC_615865dad7b0c43ebd755272,STUDIES IN HUMAN SOCIETY,26.52,
UC_615865dad7b0c43ebd755272,TECHNOLOGY,0.98,
UC_615865efd7b0c43ebd755273,BIOLOGICAL,1.21,
UC_615865efd7b0c43ebd755273,CHEMICAL,0.28,
UC_615865efd7b0c43ebd755273,EARTH,0.92,
UC_615865efd7b0c43ebd755273,ENVIRONMENTAL,0.92,
UC_615865efd7b0c43ebd755273,HISTORY AND ARCHAEOLOGY,1.0,
UC_615865efd7b0c43ebd755273,INFORMATION AND COMPUTING,2.3,
UC_615865efd7b0c43ebd755273,"LANGUAGE, COMMUNICATION AND CULTURE",3.29,
UC_615865efd7b0c43ebd755273,LAW AND LEGAL STUDIES,1.72,
UC_615865efd7b0c43ebd755273,OTHERS(IRRELEVANT),8.3,
UC_615865efd7b0c43ebd755273,OTHERS(RELEVANT),4.14,
UC_615865efd7b0c43ebd755273,PHYSICAL,1.42,
UC_615865efd7b0c43ebd755273,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5700000000000001,
UC_615865efd7b0c43ebd755273,STUDIES IN CREATIVE ARTS AND WRITING,2.94,
UC_615865efd7b0c43ebd755273,STUDIES IN HUMAN SOCIETY,25.14,
UC_615865fad7b0c43ebd755274,BUILT ENVIRONMENT AND DESIGN,3.94,
UC_615865fad7b0c43ebd755274,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.69,
UC_615865fad7b0c43ebd755274,EARTH,1.75,
UC_615865fad7b0c43ebd755274,ECONOMICS,2.7199999999999998,
UC_615865fad7b0c43ebd755274,EDUCATION,1.6600000000000001,
UC_615865fad7b0c43ebd755274,ENGINEERING,2.0,
UC_615865fad7b0c43ebd755274,HISTORY AND ARCHAEOLOGY,2.9,
UC_615865fad7b0c43ebd755274,"LANGUAGE, COMMUNICATION AND CULTURE",3.93,
UC_615865fad7b0c43ebd755274,LAW AND LEGAL STUDIES,1.53,
UC_615865fad7b0c43ebd755274,OTHERS(IRRELEVANT),4.19,
UC_615865fad7b0c43ebd755274,OTHERS(RELEVANT),1.15,
UC_615865fad7b0c43ebd755274,PHYSICAL,0.51,
UC_615865fad7b0c43ebd755274,PSYCHOLOGY AND COGNITIVE SCIENCES,0.57,
UC_615865fad7b0c43ebd755274,STUDIES IN CREATIVE ARTS AND WRITING,3.39,
UC_615865fad7b0c43ebd755274,STUDIES IN HUMAN SOCIETY,1.0,
UC_61586618d7b0c43ebd755275,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",13.8,
UC_61586618d7b0c43ebd755275,EARTH,2.1799999999999997,
UC_61586618d7b0c43ebd755275,ECONOMICS,13.53,
UC_61586618d7b0c43ebd755275,EDUCATION,0.78,
UC_61586618d7b0c43ebd755275,ENGINEERING,0.6900000000000001,
UC_61586618d7b0c43ebd755275,ENVIRONMENTAL,1.89,
UC_61586618d7b0c43ebd755275,HISTORY AND ARCHAEOLOGY,1.0,
UC_61586618d7b0c43ebd755275,INFORMATION AND COMPUTING,0.63,
UC_61586618d7b0c43ebd755275,"LANGUAGE, COMMUNICATION AND CULTURE",1.42,
UC_61586618d7b0c43ebd755275,LAW AND LEGAL STUDIES,2.94,
UC_61586618d7b0c43ebd755275,MEDICAL AND HEALTH,0.8899999999999999,
UC_61586618d7b0c43ebd755275,OTHERS(IRRELEVANT),9.26,
UC_61586618d7b0c43ebd755275,OTHERS(RELEVANT),2.83,
UC_61586618d7b0c43ebd755275,PHYSICAL,0.54,
UC_61586618d7b0c43ebd755275,PSYCHOLOGY AND COGNITIVE SCIENCES,0.59,
UC_61586618d7b0c43ebd755275,STUDIES IN CREATIVE ARTS AND WRITING,1.63,
UC_61586618d7b0c43ebd755275,STUDIES IN HUMAN SOCIETY,8.54,
UC_61586618d7b0c43ebd755275,TECHNOLOGY,0.4,
UC_61586628d7b0c43ebd755276,AGRICULTURAL AND VETERINARY,4.82,
UC_61586628d7b0c43ebd755276,BIOLOGICAL,0.77,
UC_61586628d7b0c43ebd755276,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.02,
UC_61586628d7b0c43ebd755276,EARTH,0.09,
UC_61586628d7b0c43ebd755276,ECONOMICS,2.61,
UC_61586628d7b0c43ebd755276,EDUCATION,0.18,
UC_61586628d7b0c43ebd755276,ENVIRONMENTAL,1.3900000000000001,
UC_61586628d7b0c43ebd755276,HISTORY AND ARCHAEOLOGY,0.09,
UC_61586628d7b0c43ebd755276,"LANGUAGE, COMMUNICATION AND CULTURE",0.09,
UC_61586628d7b0c43ebd755276,LAW AND LEGAL STUDIES,0.09,
UC_61586628d7b0c43ebd755276,MEDICAL AND HEALTH,0.11,
UC_61586628d7b0c43ebd755276,OTHERS(IRRELEVANT),4.01,
UC_61586628d7b0c43ebd755276,OTHERS(RELEVANT),1.3,
UC_61586628d7b0c43ebd755276,PSYCHOLOGY AND COGNITIVE SCIENCES,0.12,
UC_61586628d7b0c43ebd755276,STUDIES IN CREATIVE ARTS AND WRITING,0.15,
UC_61586628d7b0c43ebd755276,STUDIES IN HUMAN SOCIETY,2.11,
UC_6158663ed7b0c43ebd755277,BIOLOGICAL,1.09,
UC_6158663ed7b0c43ebd755277,BUILT ENVIRONMENT AND DESIGN,1.0,
UC_6158663ed7b0c43ebd755277,CHEMICAL,0.96,
UC_6158663ed7b0c43ebd755277,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.9099999999999999,
UC_6158663ed7b0c43ebd755277,EARTH,0.79,
UC_6158663ed7b0c43ebd755277,ECONOMICS,0.45,
UC_6158663ed7b0c43ebd755277,EDUCATION,0.64,
UC_6158663ed7b0c43ebd755277,ENGINEERING,8.51,
UC_6158663ed7b0c43ebd755277,ENVIRONMENTAL,0.79,
UC_6158663ed7b0c43ebd755277,HISTORY AND ARCHAEOLOGY,1.65,
UC_6158663ed7b0c43ebd755277,INFORMATION AND COMPUTING,6.0,
UC_6158663ed7b0c43ebd755277,"LANGUAGE, COMMUNICATION AND CULTURE",2.37,
UC_6158663ed7b0c43ebd755277,MATHEMATICAL,0.79,
UC_6158663ed7b0c43ebd755277,MEDICAL AND HEALTH,1.8800000000000001,
UC_6158663ed7b0c43ebd755277,OTHERS(IRRELEVANT),1.01,
UC_6158663ed7b0c43ebd755277,OTHERS(RELEVANT),4.109999999999999,
UC_6158663ed7b0c43ebd755277,PHILOSOPHY AND RELIGIOUS STUDIES,1.01,
UC_6158663ed7b0c43ebd755277,PHYSICAL,0.79,
UC_6158663ed7b0c43ebd755277,PSYCHOLOGY AND COGNITIVE SCIENCES,1.09,
UC_6158663ed7b0c43ebd755277,STUDIES IN CREATIVE ARTS AND WRITING,2.83,
UC_6158663ed7b0c43ebd755277,TECHNOLOGY,4.04,
UC_6158664dd7b0c43ebd755278,AGRICULTURAL AND VETERINARY,0.78,
UC_6158664dd7b0c43ebd755278,BIOLOGICAL,0.92,
UC_6158664dd7b0c43ebd755278,EARTH,0.34,
UC_6158664dd7b0c43ebd755278,EDUCATION,0.16999999999999998,
UC_6158664dd7b0c43ebd755278,HISTORY AND ARCHAEOLOGY,0.21000000000000002,
UC_6158664dd7b0c43ebd755278,"LANGUAGE, COMMUNICATION AND CULTURE",10.09,
UC_6158664dd7b0c43ebd755278,MEDICAL AND HEALTH,0.44,
UC_6158664dd7b0c43ebd755278,OTHERS(IRRELEVANT),3.44,
UC_6158664dd7b0c43ebd755278,OTHERS(RELEVANT),0.12,
UC_6158664dd7b0c43ebd755278,PHYSICAL,0.78,
UC_6158664dd7b0c43ebd755278,PSYCHOLOGY AND COGNITIVE SCIENCES,1.07,
UC_6158664dd7b0c43ebd755278,STUDIES IN CREATIVE ARTS AND WRITING,6.56,
UC_6158664dd7b0c43ebd755278,STUDIES IN HUMAN SOCIETY,1.67,
UC_6158665ed7b0c43ebd755279,AGRICULTURAL AND VETERINARY,3.8,
UC_6158665ed7b0c43ebd755279,BIOLOGICAL,5.39,
UC_6158665ed7b0c43ebd755279,BUILT ENVIRONMENT AND DESIGN,1.93,
UC_6158665ed7b0c43ebd755279,EARTH,8.83,
UC_6158665ed7b0c43ebd755279,ENVIRONMENTAL,1.3,
UC_6158665ed7b0c43ebd755279,HISTORY AND ARCHAEOLOGY,1.48,
UC_6158665ed7b0c43ebd755279,"LANGUAGE, COMMUNICATION AND CULTURE",0.07,
UC_6158665ed7b0c43ebd755279,LAW AND LEGAL STUDIES,1.29,
UC_6158665ed7b0c43ebd755279,OTHERS(IRRELEVANT),0.37,
UC_6158665ed7b0c43ebd755279,OTHERS(RELEVANT),0.15,
UC_6158665ed7b0c43ebd755279,PSYCHOLOGY AND COGNITIVE SCIENCES,0.07,
UC_6158665ed7b0c43ebd755279,STUDIES IN CREATIVE ARTS AND WRITING,0.07,
UC_61586671d7b0c43ebd75527a,AGRICULTURAL AND VETERINARY,0.69,
UC_61586671d7b0c43ebd75527a,BIOLOGICAL,1.66,
UC_61586671d7b0c43ebd75527a,BUILT ENVIRONMENT AND DESIGN,0.8300000000000001,
UC_61586671d7b0c43ebd75527a,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.15,
UC_61586671d7b0c43ebd75527a,EARTH,0.27,
UC_61586671d7b0c43ebd75527a,ECONOMICS,5.12,
UC_61586671d7b0c43ebd75527a,EDUCATION,0.05,
UC_61586671d7b0c43ebd75527a,ENGINEERING,1.24,
UC_61586671d7b0c43ebd75527a,ENVIRONMENTAL,1.55,
UC_61586671d7b0c43ebd75527a,HISTORY AND ARCHAEOLOGY,1.79,
UC_61586671d7b0c43ebd75527a,"LANGUAGE, COMMUNICATION AND CULTURE",2.56,
UC_61586671d7b0c43ebd75527a,LAW AND LEGAL STUDIES,2.0,
UC_61586671d7b0c43ebd75527a,MEDICAL AND HEALTH,0.88,
UC_61586671d7b0c43ebd75527a,OTHERS(IRRELEVANT),6.63,
UC_61586671d7b0c43ebd75527a,OTHERS(RELEVANT),2.15,
UC_61586671d7b0c43ebd75527a,PHILOSOPHY AND RELIGIOUS STUDIES,0.31,
UC_61586671d7b0c43ebd75527a,PSYCHOLOGY AND COGNITIVE SCIENCES,0.22999999999999998,
UC_61586671d7b0c43ebd75527a,STUDIES IN CREATIVE ARTS AND WRITING,2.48,
UC_61586671d7b0c43ebd75527a,STUDIES IN HUMAN SOCIETY,7.890000000000001,
UC_61586671d7b0c43ebd75527a,TECHNOLOGY,1.12,
UC_6158667dd7b0c43ebd75527b,AGRICULTURAL AND VETERINARY,1.63,
UC_6158667dd7b0c43ebd75527b,BIOLOGICAL,0.8400000000000001,
UC_6158667dd7b0c43ebd75527b,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.5,
UC_6158667dd7b0c43ebd75527b,EARTH,1.34,
UC_6158667dd7b0c43ebd75527b,ECONOMICS,0.5,
UC_6158667dd7b0c43ebd75527b,"LANGUAGE, COMMUNICATION AND CULTURE",5.55,
UC_6158667dd7b0c43ebd75527b,OTHERS(IRRELEVANT),5.86,
UC_6158667dd7b0c43ebd75527b,OTHERS(RELEVANT),1.9100000000000001,
UC_6158667dd7b0c43ebd75527b,PHILOSOPHY AND RELIGIOUS STUDIES,0.49,
UC_6158667dd7b0c43ebd75527b,PSYCHOLOGY AND COGNITIVE SCIENCES,0.05,
UC_6158667dd7b0c43ebd75527b,STUDIES IN CREATIVE ARTS AND WRITING,0.98,
UC_6158667dd7b0c43ebd75527b,STUDIES IN HUMAN SOCIETY,0.19,
UC_6158667dd7b0c43ebd75527b,TECHNOLOGY,0.55,
UC_61586692d7b0c43ebd75527c,BIOLOGICAL,0.9,
UC_61586692d7b0c43ebd75527c,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.37,
UC_61586692d7b0c43ebd75527c,ECONOMICS,0.37,
UC_61586692d7b0c43ebd75527c,EDUCATION,1.1199999999999999,
UC_61586692d7b0c43ebd75527c,ENGINEERING,0.43,
UC_61586692d7b0c43ebd75527c,ENVIRONMENTAL,0.41000000000000003,
UC_61586692d7b0c43ebd75527c,INFORMATION AND COMPUTING,1.9,
UC_61586692d7b0c43ebd75527c,"LANGUAGE, COMMUNICATION AND CULTURE",1.6,
UC_61586692d7b0c43ebd75527c,MEDICAL AND HEALTH,0.9,
UC_61586692d7b0c43ebd75527c,OTHERS(IRRELEVANT),4.16,
UC_61586692d7b0c43ebd75527c,OTHERS(RELEVANT),2.0300000000000002,
UC_61586692d7b0c43ebd75527c,PSYCHOLOGY AND COGNITIVE SCIENCES,0.33,
UC_61586692d7b0c43ebd75527c,STUDIES IN CREATIVE ARTS AND WRITING,1.05,
UC_61586692d7b0c43ebd75527c,STUDIES IN HUMAN SOCIETY,2.64,
UC_61586692d7b0c43ebd75527c,TECHNOLOGY,0.18,
UC_615866a2d7b0c43ebd75527d,AGRICULTURAL AND VETERINARY,0.67,
UC_615866a2d7b0c43ebd75527d,BIOLOGICAL,4.23,
UC_615866a2d7b0c43ebd75527d,BUILT ENVIRONMENT AND DESIGN,0.8200000000000001,
UC_615866a2d7b0c43ebd75527d,CHEMICAL,1.53,
UC_615866a2d7b0c43ebd75527d,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.17,
UC_615866a2d7b0c43ebd75527d,EARTH,6.7,
UC_615866a2d7b0c43ebd75527d,ENVIRONMENTAL,3.94,
UC_615866a2d7b0c43ebd75527d,INFORMATION AND COMPUTING,1.19,
UC_615866a2d7b0c43ebd75527d,LAW AND LEGAL STUDIES,0.12,
UC_615866a2d7b0c43ebd75527d,MEDICAL AND HEALTH,0.32999999999999996,
UC_615866a2d7b0c43ebd75527d,OTHERS(IRRELEVANT),0.14,
UC_615866a2d7b0c43ebd75527d,OTHERS(RELEVANT),0.29,
UC_615866a2d7b0c43ebd75527d,PHYSICAL,0.47,
UC_615866a2d7b0c43ebd75527d,PSYCHOLOGY AND COGNITIVE SCIENCES,0.27,
UC_615866a2d7b0c43ebd75527d,STUDIES IN HUMAN SOCIETY,1.74,
UC_615866cdd7b0c43ebd75527f,BIOLOGICAL,2.0700000000000003,
UC_615866cdd7b0c43ebd75527f,CHEMICAL,0.71,
UC_615866cdd7b0c43ebd75527f,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.11,
UC_615866cdd7b0c43ebd75527f,EARTH,1.75,
UC_615866cdd7b0c43ebd75527f,ECONOMICS,0.68,
UC_615866cdd7b0c43ebd75527f,EDUCATION,0.59,
UC_615866cdd7b0c43ebd75527f,ENGINEERING,2.06,
UC_615866cdd7b0c43ebd75527f,ENVIRONMENTAL,0.71,
UC_615866cdd7b0c43ebd75527f,HISTORY AND ARCHAEOLOGY,1.17,
UC_615866cdd7b0c43ebd75527f,INFORMATION AND COMPUTING,0.41,
UC_615866cdd7b0c43ebd75527f,"LANGUAGE, COMMUNICATION AND CULTURE",9.51,
UC_615866cdd7b0c43ebd75527f,LAW AND LEGAL STUDIES,6.18,
UC_615866cdd7b0c43ebd75527f,MATHEMATICAL,2.06,
UC_615866cdd7b0c43ebd75527f,MEDICAL AND HEALTH,19.0,
UC_615866cdd7b0c43ebd75527f,OTHERS(IRRELEVANT),10.370000000000001,
UC_615866cdd7b0c43ebd75527f,OTHERS(RELEVANT),4.3999999999999995,
UC_615866cdd7b0c43ebd75527f,PHILOSOPHY AND RELIGIOUS STUDIES,0.75,
UC_615866cdd7b0c43ebd75527f,PHYSICAL,0.71,
UC_615866cdd7b0c43ebd75527f,PSYCHOLOGY AND COGNITIVE SCIENCES,12.55,
UC_615866cdd7b0c43ebd75527f,STUDIES IN CREATIVE ARTS AND WRITING,9.43,
UC_615866cdd7b0c43ebd75527f,STUDIES IN HUMAN SOCIETY,17.41,
UC_615866cdd7b0c43ebd75527f,TECHNOLOGY,4.72,
UC_615866dcd7b0c43ebd755280,AGRICULTURAL AND VETERINARY,3.64,
UC_615866dcd7b0c43ebd755280,BIOLOGICAL,11.8,
UC_615866dcd7b0c43ebd755280,CHEMICAL,1.02,
UC_615866dcd7b0c43ebd755280,EARTH,2.64,
UC_615866dcd7b0c43ebd755280,ENGINEERING,0.78,
UC_615866dcd7b0c43ebd755280,ENVIRONMENTAL,5.84,
UC_615866dcd7b0c43ebd755280,"LANGUAGE, COMMUNICATION AND CULTURE",0.08,
UC_615866dcd7b0c43ebd755280,MEDICAL AND HEALTH,5.65,
UC_615866dcd7b0c43ebd755280,OTHERS(IRRELEVANT),3.8200000000000003,
UC_615866dcd7b0c43ebd755280,OTHERS(RELEVANT),2.97,
UC_615866dcd7b0c43ebd755280,PHYSICAL,0.1,
UC_615866dcd7b0c43ebd755280,PSYCHOLOGY AND COGNITIVE SCIENCES,1.21,
UC_615866dcd7b0c43ebd755280,STUDIES IN HUMAN SOCIETY,8.05,
UC_615866dcd7b0c43ebd755280,TECHNOLOGY,0.78,
UC_615866f9d7b0c43ebd755281,AGRICULTURAL AND VETERINARY,10.42,
UC_615866f9d7b0c43ebd755281,BIOLOGICAL,3.74,
UC_615866f9d7b0c43ebd755281,BUILT ENVIRONMENT AND DESIGN,2.92,
UC_615866f9d7b0c43ebd755281,CHEMICAL,5.7,
UC_615866f9d7b0c43ebd755281,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.42,
UC_615866f9d7b0c43ebd755281,EARTH,13.59,
UC_615866f9d7b0c43ebd755281,ECONOMICS,1.06,
UC_615866f9d7b0c43ebd755281,EDUCATION,1.78,
UC_615866f9d7b0c43ebd755281,ENGINEERING,4.57,
UC_615866f9d7b0c43ebd755281,ENVIRONMENTAL,3.49,
UC_615866f9d7b0c43ebd755281,INFORMATION AND COMPUTING,0.83,
UC_615866f9d7b0c43ebd755281,MATHEMATICAL,0.56,
UC_615866f9d7b0c43ebd755281,MEDICAL AND HEALTH,6.26,
UC_615866f9d7b0c43ebd755281,OTHERS(IRRELEVANT),4.4399999999999995,
UC_615866f9d7b0c43ebd755281,OTHERS(RELEVANT),3.72,
UC_615866f9d7b0c43ebd755281,PHYSICAL,10.43,
UC_615866f9d7b0c43ebd755281,STUDIES IN HUMAN SOCIETY,1.21,
UC_615866f9d7b0c43ebd755281,TECHNOLOGY,0.13,
UC_61586728d7b0c43ebd755282,AGRICULTURAL AND VETERINARY,3.75,
UC_61586728d7b0c43ebd755282,BUILT ENVIRONMENT AND DESIGN,1.52,
UC_61586728d7b0c43ebd755282,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.69,
UC_61586728d7b0c43ebd755282,EARTH,0.06,
UC_61586728d7b0c43ebd755282,ECONOMICS,0.47,
UC_61586728d7b0c43ebd755282,EDUCATION,1.2,
UC_61586728d7b0c43ebd755282,ENGINEERING,1.09,
UC_61586728d7b0c43ebd755282,ENVIRONMENTAL,0.26,
UC_61586728d7b0c43ebd755282,HISTORY AND ARCHAEOLOGY,1.04,
UC_61586728d7b0c43ebd755282,"LANGUAGE, COMMUNICATION AND CULTURE",9.82,
UC_61586728d7b0c43ebd755282,LAW AND LEGAL STUDIES,0.72,
UC_61586728d7b0c43ebd755282,MEDICAL AND HEALTH,2.66,
UC_61586728d7b0c43ebd755282,OTHERS(IRRELEVANT),13.0,
UC_61586728d7b0c43ebd755282,OTHERS(RELEVANT),2.56,
UC_61586728d7b0c43ebd755282,PSYCHOLOGY AND COGNITIVE SCIENCES,4.83,
UC_61586728d7b0c43ebd755282,STUDIES IN CREATIVE ARTS AND WRITING,6.86,
UC_61586728d7b0c43ebd755282,STUDIES IN HUMAN SOCIETY,10.78,
UC_61586728d7b0c43ebd755282,TECHNOLOGY,2.4499999999999997,
UC_61586736d7b0c43ebd755283,BIOLOGICAL,0.16,
UC_61586736d7b0c43ebd755283,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.62,
UC_61586736d7b0c43ebd755283,ECONOMICS,2.16,
UC_61586736d7b0c43ebd755283,EDUCATION,0.74,
