Staff ID,value,weight
Canberra00366,EARTH,0.75
Canberra00359,STUDIES IN HUMAN SOCIETY,0.75
Canberra00303,LAW AND LEGAL STUDIES,0.75
Canberra00192,PHYSICAL,0.75
Canberra00329,AGRICULTURAL AND VETERINARY,0.75
Canberra00204,OTHERS(RELEVANT),0.75
Canberra00347,STUDIES IN CREATIVE ARTS AND WRITING,0.75
Canberra00346,INFORMATION AND COMPUTING,0.75
Canberra00151,LAW AND LEGAL STUDIES,0.75
Canberra00247,PSYCHOLOGY AND COGNITIVE SCIENCES,0.75
Canberra00322,TECHNOLOGY,0.75
Canberra00322,ENGINEERING,0.75
Canberra00286,BUILT ENVIRONMENT AND DESIGN,0.75
Canberra00105,STUDIES IN HUMAN SOCIETY,0.75
Canberra00111,ECONOMICS,0.75
Canberra00139,LAW AND LEGAL STUDIES,0.75
Canberra00151,ECONOMICS,0.75
Canberra00373,STUDIES IN CREATIVE ARTS AND WRITING,0.74
Canberra00115,MEDICAL AND HEALTH,0.74
Canberra00291,AGRICULTURAL AND VETERINARY,0.74
Canberra00189,BIOLOGICAL,0.74
Canberra00253,BIOLOGICAL,0.74
Canberra00115,AGRICULTURAL AND VETERINARY,0.74
Canberra00222,STUDIES IN CREATIVE ARTS AND WRITING,0.74
Canberra00164,CHEMICAL,0.74
Canberra00107,PHYSICAL,0.74
Canberra00115,BIOLOGICAL,0.74
Canberra00315,EDUCATION,0.74
Canberra00127,BIOLOGICAL,0.74
Canberra00335,STUDIES IN CREATIVE ARTS AND WRITING,0.74
Canberra00190,MEDICAL AND HEALTH,0.74
Canberra00070,OTHERS(IRRELEVANT),0.74
Canberra00381,EDUCATION,0.74
Canberra00398,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.74
Canberra00028,OTHERS(RELEVANT),0.73
Canberra00380,BUILT ENVIRONMENT AND DESIGN,0.73
Canberra00122,STUDIES IN HUMAN SOCIETY,0.73
Canberra00282,EDUCATION,0.73
Canberra00435,OTHERS(RELEVANT),0.73
Canberra00446,BIOLOGICAL,0.73
Canberra00336,BUILT ENVIRONMENT AND DESIGN,0.73
Canberra00280,ENVIRONMENTAL,0.73
Canberra00279,PSYCHOLOGY AND COGNITIVE SCIENCES,0.73
Canberra00428,PHYSICAL,0.73
Canberra00422,EDUCATION,0.73
Canberra00042,PSYCHOLOGY AND COGNITIVE SCIENCES,0.73
Canberra00203,PSYCHOLOGY AND COGNITIVE SCIENCES,0.73
Canberra00128,BIOLOGICAL,0.73
Canberra00306,EDUCATION,0.73
Canberra00170,BIOLOGICAL,0.73
Canberra00305,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.73
Canberra00421,HISTORY AND ARCHAEOLOGY,0.73
Canberra00272,OTHERS(RELEVANT),0.73
Canberra00010,PHYSICAL,0.72
Canberra00228,LAW AND LEGAL STUDIES,0.72
Canberra00228,HISTORY AND ARCHAEOLOGY,0.72
Canberra00401,PSYCHOLOGY AND COGNITIVE SCIENCES,0.72
Canberra00428,HISTORY AND ARCHAEOLOGY,0.72
Canberra00302,BIOLOGICAL,0.72
Canberra00309,BUILT ENVIRONMENT AND DESIGN,0.72
Canberra00026,INFORMATION AND COMPUTING,0.72
Canberra00252,BIOLOGICAL,0.72
Canberra00196,ECONOMICS,0.72
Canberra00028,MEDICAL AND HEALTH,0.72
Canberra00028,PSYCHOLOGY AND COGNITIVE SCIENCES,0.72
Canberra00150,PHYSICAL,0.72
Canberra00106,PHYSICAL,0.72
Canberra00089,MATHEMATICAL,0.72
Canberra00338,"LANGUAGE, COMMUNICATION AND CULTURE",0.72
Canberra00361,EDUCATION,0.72
Canberra00174,TECHNOLOGY,0.72
Canberra00256,"LANGUAGE, COMMUNICATION AND CULTURE",0.72
Canberra00018,PSYCHOLOGY AND COGNITIVE SCIENCES,0.72
Canberra00298,TECHNOLOGY,0.72
Canberra00395,"LANGUAGE, COMMUNICATION AND CULTURE",0.72
Canberra00131,STUDIES IN HUMAN SOCIETY,0.72
Canberra00247,OTHERS(IRRELEVANT),0.71
Canberra00233,LAW AND LEGAL STUDIES,0.71
Canberra00367,INFORMATION AND COMPUTING,0.71
Canberra00295,AGRICULTURAL AND VETERINARY,0.71
Canberra00258,LAW AND LEGAL STUDIES,0.71
Canberra00034,AGRICULTURAL AND VETERINARY,0.71
Canberra00074,"LANGUAGE, COMMUNICATION AND CULTURE",0.71
Canberra00410,CHEMICAL,0.71
Canberra00074,INFORMATION AND COMPUTING,0.71
Canberra00194,LAW AND LEGAL STUDIES,0.71
Canberra00398,OTHERS(IRRELEVANT),0.71
Canberra00387,PHYSICAL,0.71
Canberra00233,HISTORY AND ARCHAEOLOGY,0.71
Canberra00289,CHEMICAL,0.71
Canberra00074,STUDIES IN CREATIVE ARTS AND WRITING,0.71
Canberra00149,TECHNOLOGY,0.71
Canberra00334,"LANGUAGE, COMMUNICATION AND CULTURE",0.71
Canberra00417,STUDIES IN HUMAN SOCIETY,0.71
Canberra00183,TECHNOLOGY,0.71
Canberra00367,TECHNOLOGY,0.71
Canberra00177,BIOLOGICAL,0.71
Canberra00020,HISTORY AND ARCHAEOLOGY,0.7
Canberra00125,TECHNOLOGY,0.7
Canberra00119,OTHERS(RELEVANT),0.7
Canberra00303,STUDIES IN CREATIVE ARTS AND WRITING,0.7
Canberra00346,TECHNOLOGY,0.7
Canberra00098,PSYCHOLOGY AND COGNITIVE SCIENCES,0.7
Canberra00265,LAW AND LEGAL STUDIES,0.7
Canberra00054,LAW AND LEGAL STUDIES,0.7
Canberra00131,LAW AND LEGAL STUDIES,0.7
Canberra00008,LAW AND LEGAL STUDIES,0.7
Canberra00189,AGRICULTURAL AND VETERINARY,0.7
Canberra00423,TECHNOLOGY,0.7
Canberra00351,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.7
Canberra00392,TECHNOLOGY,0.7
Canberra00394,EDUCATION,0.7
Canberra00423,AGRICULTURAL AND VETERINARY,0.7
Canberra00296,EDUCATION,0.7
Canberra00196,EDUCATION,0.7
Canberra00423,ENGINEERING,0.7
Canberra00155,"LANGUAGE, COMMUNICATION AND CULTURE",0.7
Canberra00374,PHYSICAL,0.7
Canberra00155,STUDIES IN CREATIVE ARTS AND WRITING,0.7
Canberra00372,EDUCATION,0.69
Canberra00128,TECHNOLOGY,0.69
Canberra00239,ECONOMICS,0.69
Canberra00036,BIOLOGICAL,0.69
Canberra00439,PHILOSOPHY AND RELIGIOUS STUDIES,0.69
Canberra00175,AGRICULTURAL AND VETERINARY,0.69
Canberra00157,AGRICULTURAL AND VETERINARY,0.69
Canberra00105,CHEMICAL,0.69
Canberra00340,OTHERS(IRRELEVANT),0.69
Canberra00128,MEDICAL AND HEALTH,0.69
Canberra00107,ENVIRONMENTAL,0.69
Canberra00009,BIOLOGICAL,0.69
Canberra00170,LAW AND LEGAL STUDIES,0.69
Canberra00166,STUDIES IN HUMAN SOCIETY,0.69
Canberra00251,LAW AND LEGAL STUDIES,0.69
Canberra00343,TECHNOLOGY,0.68
Canberra00331,HISTORY AND ARCHAEOLOGY,0.68
Canberra00199,AGRICULTURAL AND VETERINARY,0.68
Canberra00183,PHYSICAL,0.68
Canberra00009,ECONOMICS,0.68
Canberra00199,BIOLOGICAL,0.68
Canberra00304,BIOLOGICAL,0.68
Canberra00196,OTHERS(RELEVANT),0.68
Canberra00263,TECHNOLOGY,0.68
Canberra00114,ENGINEERING,0.67
Canberra00178,OTHERS(IRRELEVANT),0.67
Canberra00407,CHEMICAL,0.67
Canberra00182,HISTORY AND ARCHAEOLOGY,0.67
Canberra00291,CHEMICAL,0.67
Canberra00160,AGRICULTURAL AND VETERINARY,0.67
Canberra00149,ECONOMICS,0.67
Canberra00278,PHYSICAL,0.67
Canberra00067,OTHERS(RELEVANT),0.67
Canberra00230,BIOLOGICAL,0.67
Canberra00224,"LANGUAGE, COMMUNICATION AND CULTURE",0.67
Canberra00189,"LANGUAGE, COMMUNICATION AND CULTURE",0.67
Canberra00327,PSYCHOLOGY AND COGNITIVE SCIENCES,0.67
Canberra00049,AGRICULTURAL AND VETERINARY,0.67
Canberra00417,ENGINEERING,0.66
Canberra00215,BIOLOGICAL,0.66
Canberra00189,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.66
Canberra00410,BUILT ENVIRONMENT AND DESIGN,0.66
Canberra00338,TECHNOLOGY,0.66
Canberra00231,ENGINEERING,0.66
Canberra00331,LAW AND LEGAL STUDIES,0.66
Canberra00332,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.66
Canberra00117,ENVIRONMENTAL,0.66
Canberra00241,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.66
Canberra00215,PHYSICAL,0.66
Canberra00215,EDUCATION,0.66
Canberra00012,TECHNOLOGY,0.65
Canberra00231,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.65
Canberra00109,OTHERS(RELEVANT),0.65
Canberra00139,INFORMATION AND COMPUTING,0.65
Canberra00303,"LANGUAGE, COMMUNICATION AND CULTURE",0.65
Canberra00415,TECHNOLOGY,0.65
Canberra00415,ENGINEERING,0.65
Canberra00084,STUDIES IN HUMAN SOCIETY,0.65
Canberra00012,"LANGUAGE, COMMUNICATION AND CULTURE",0.65
Canberra00435,ENGINEERING,0.65
Canberra00266,ECONOMICS,0.65
Canberra00266,STUDIES IN HUMAN SOCIETY,0.65
Canberra00037,OTHERS(IRRELEVANT),0.65
Canberra00440,TECHNOLOGY,0.65
Canberra00349,HISTORY AND ARCHAEOLOGY,0.65
Canberra00248,PSYCHOLOGY AND COGNITIVE SCIENCES,0.65
Canberra00085,"LANGUAGE, COMMUNICATION AND CULTURE",0.65
Canberra00414,STUDIES IN HUMAN SOCIETY,0.65
Canberra00305,HISTORY AND ARCHAEOLOGY,0.65
Canberra00354,PHYSICAL,0.65
Canberra00108,EDUCATION,0.65
Canberra00082,PHYSICAL,0.65
Canberra00035,OTHERS(RELEVANT),0.65
Canberra00146,OTHERS(IRRELEVANT),0.64
Canberra00192,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.64
Canberra00403,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.64
Canberra00412,AGRICULTURAL AND VETERINARY,0.64
Canberra00063,PSYCHOLOGY AND COGNITIVE SCIENCES,0.64
Canberra00337,ECONOMICS,0.64
Canberra00270,INFORMATION AND COMPUTING,0.64
Canberra00339,"LANGUAGE, COMMUNICATION AND CULTURE",0.64
Canberra00111,LAW AND LEGAL STUDIES,0.64
Canberra00220,BIOLOGICAL,0.64
Canberra00188,STUDIES IN CREATIVE ARTS AND WRITING,0.64
Canberra00127,LAW AND LEGAL STUDIES,0.63
Canberra00134,BIOLOGICAL,0.63
Canberra00131,OTHERS(RELEVANT),0.63
Canberra00078,OTHERS(RELEVANT),0.63
Canberra00332,BIOLOGICAL,0.63
Canberra00253,OTHERS(IRRELEVANT),0.63
Canberra00019,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.63
Canberra00392,EARTH,0.63
Canberra00059,LAW AND LEGAL STUDIES,0.63
Canberra00383,OTHERS(RELEVANT),0.63
Canberra00029,EDUCATION,0.63
Canberra00165,INFORMATION AND COMPUTING,0.63
Canberra00201,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.63
Canberra00205,MEDICAL AND HEALTH,0.62
Canberra00038,ECONOMICS,0.62
Canberra00020,LAW AND LEGAL STUDIES,0.62
Canberra00220,INFORMATION AND COMPUTING,0.62
Canberra00373,MATHEMATICAL,0.62
Canberra00023,INFORMATION AND COMPUTING,0.62
Canberra00261,AGRICULTURAL AND VETERINARY,0.62
Canberra00397,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.62
Canberra00397,STUDIES IN HUMAN SOCIETY,0.62
Canberra00380,STUDIES IN CREATIVE ARTS AND WRITING,0.62
Canberra00298,MATHEMATICAL,0.62
Canberra00314,OTHERS(RELEVANT),0.62
Canberra00078,LAW AND LEGAL STUDIES,0.62
Canberra00419,"LANGUAGE, COMMUNICATION AND CULTURE",0.62
Canberra00303,EARTH,0.62
Canberra00223,ENGINEERING,0.62
Canberra00074,STUDIES IN HUMAN SOCIETY,0.62
Canberra00099,BUILT ENVIRONMENT AND DESIGN,0.62
Canberra00410,EARTH,0.62
Canberra00062,BUILT ENVIRONMENT AND DESIGN,0.62
Canberra00014,ECONOMICS,0.62
Canberra00325,EARTH,0.62
Canberra00029,LAW AND LEGAL STUDIES,0.61
Canberra00010,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.61
Canberra00088,OTHERS(RELEVANT),0.61
Canberra00058,OTHERS(RELEVANT),0.61
Canberra00021,CHEMICAL,0.61
Canberra00309,TECHNOLOGY,0.61
Canberra00152,ENVIRONMENTAL,0.61
Canberra00210,INFORMATION AND COMPUTING,0.61
Canberra00142,OTHERS(IRRELEVANT),0.61
Canberra00291,TECHNOLOGY,0.61
Canberra00069,"LANGUAGE, COMMUNICATION AND CULTURE",0.61
Canberra00056,TECHNOLOGY,0.61
Canberra00139,"LANGUAGE, COMMUNICATION AND CULTURE",0.61
Canberra00433,ECONOMICS,0.61
Canberra00109,PSYCHOLOGY AND COGNITIVE SCIENCES,0.61
Canberra00157,LAW AND LEGAL STUDIES,0.6
Canberra00297,CHEMICAL,0.6
Canberra00395,OTHERS(IRRELEVANT),0.6
Canberra00193,PHYSICAL,0.6
Canberra00282,OTHERS(RELEVANT),0.6
Canberra00441,OTHERS(RELEVANT),0.6
Canberra00009,PSYCHOLOGY AND COGNITIVE SCIENCES,0.6
Canberra00013,BIOLOGICAL,0.6
Canberra00252,ENGINEERING,0.6
Canberra00140,ECONOMICS,0.59
Canberra00313,TECHNOLOGY,0.59
Canberra00303,BIOLOGICAL,0.59
Canberra00107,ECONOMICS,0.59
Canberra00052,INFORMATION AND COMPUTING,0.59
Canberra00235,ENVIRONMENTAL,0.59
Canberra00226,MEDICAL AND HEALTH,0.59
Canberra00069,MEDICAL AND HEALTH,0.59
Canberra00252,OTHERS(RELEVANT),0.59
Canberra00175,STUDIES IN HUMAN SOCIETY,0.59
Canberra00192,ECONOMICS,0.59
Canberra00309,EARTH,0.59
Canberra00404,ENGINEERING,0.59
Canberra00129,PSYCHOLOGY AND COGNITIVE SCIENCES,0.59
Canberra00235,EARTH,0.59
Canberra00076,OTHERS(RELEVANT),0.58
Canberra00291,LAW AND LEGAL STUDIES,0.58
Canberra00022,STUDIES IN HUMAN SOCIETY,0.58
Canberra00329,BUILT ENVIRONMENT AND DESIGN,0.58
Canberra00154,OTHERS(RELEVANT),0.58
Canberra00108,BIOLOGICAL,0.58
Canberra00314,MATHEMATICAL,0.58
Canberra00176,LAW AND LEGAL STUDIES,0.58
Canberra00222,INFORMATION AND COMPUTING,0.58
Canberra00154,OTHERS(IRRELEVANT),0.58
Canberra00394,"LANGUAGE, COMMUNICATION AND CULTURE",0.58
Canberra00023,LAW AND LEGAL STUDIES,0.57
Canberra00204,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00063,EARTH,0.57
Canberra00421,STUDIES IN CREATIVE ARTS AND WRITING,0.57
Canberra00150,BIOLOGICAL,0.57
Canberra00411,EARTH,0.57
Canberra00366,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00036,EDUCATION,0.57
Canberra00151,OTHERS(RELEVANT),0.57
Canberra00095,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00304,ENGINEERING,0.57
Canberra00151,PSYCHOLOGY AND COGNITIVE SCIENCES,0.57
Canberra00202,ECONOMICS,0.57
Canberra00107,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00166,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00031,EDUCATION,0.57
Canberra00094,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.57
Canberra00341,PHYSICAL,0.57
Canberra00224,ECONOMICS,0.57
Canberra00133,BUILT ENVIRONMENT AND DESIGN,0.56
Canberra00435,CHEMICAL,0.56
Canberra00165,ENGINEERING,0.56
Canberra00350,EDUCATION,0.56
Canberra00068,OTHERS(RELEVANT),0.56
Canberra00270,ENGINEERING,0.56
Canberra00329,ECONOMICS,0.56
Canberra00284,INFORMATION AND COMPUTING,0.56
Canberra00265,EDUCATION,0.56
Canberra00282,ECONOMICS,0.56
Canberra00271,INFORMATION AND COMPUTING,0.56
Canberra00117,BIOLOGICAL,0.56
Canberra00263,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.56
Canberra00105,INFORMATION AND COMPUTING,0.56
Canberra00188,BIOLOGICAL,0.56
Canberra00013,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.56
Canberra00213,TECHNOLOGY,0.56
Canberra00055,EDUCATION,0.56
Canberra00422,ECONOMICS,0.56
Canberra00137,BIOLOGICAL,0.56
Canberra00176,ENGINEERING,0.55
Canberra00107,OTHERS(RELEVANT),0.55
Canberra00080,ENGINEERING,0.55
Canberra00019,INFORMATION AND COMPUTING,0.55
Canberra00119,OTHERS(IRRELEVANT),0.55
Canberra00404,ECONOMICS,0.55
Canberra00130,ECONOMICS,0.55
Canberra00176,TECHNOLOGY,0.55
Canberra00371,OTHERS(RELEVANT),0.55
Canberra00147,HISTORY AND ARCHAEOLOGY,0.55
Canberra00014,MEDICAL AND HEALTH,0.55
Canberra00158,TECHNOLOGY,0.55
Canberra00302,ENGINEERING,0.54
Canberra00176,EARTH,0.54
Canberra00276,BIOLOGICAL,0.54
Canberra00063,"LANGUAGE, COMMUNICATION AND CULTURE",0.54
Canberra00176,ENVIRONMENTAL,0.54
Canberra00312,PSYCHOLOGY AND COGNITIVE SCIENCES,0.54
Canberra00239,MEDICAL AND HEALTH,0.54
Canberra00254,EDUCATION,0.54
Canberra00138,STUDIES IN HUMAN SOCIETY,0.54
Canberra00216,MEDICAL AND HEALTH,0.54
Canberra00150,PHILOSOPHY AND RELIGIOUS STUDIES,0.54
Canberra00152,PHYSICAL,0.54
Canberra00276,MEDICAL AND HEALTH,0.54
Canberra00398,PHYSICAL,0.54
Canberra00332,PSYCHOLOGY AND COGNITIVE SCIENCES,0.54
Canberra00035,PHILOSOPHY AND RELIGIOUS STUDIES,0.54
Canberra00152,ENGINEERING,0.54
Canberra00145,CHEMICAL,0.54
Canberra00133,"LANGUAGE, COMMUNICATION AND CULTURE",0.53
Canberra00239,OTHERS(RELEVANT),0.53
Canberra00227,HISTORY AND ARCHAEOLOGY,0.53
Canberra00078,PHYSICAL,0.53
Canberra00340,INFORMATION AND COMPUTING,0.53
Canberra00340,ENGINEERING,0.53
Canberra00340,TECHNOLOGY,0.53
Canberra00132,PHYSICAL,0.53
Canberra00129,PHYSICAL,0.53
Canberra00133,STUDIES IN CREATIVE ARTS AND WRITING,0.53
Canberra00270,TECHNOLOGY,0.53
Canberra00223,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.53
Canberra00387,ENGINEERING,0.53
Canberra00037,MATHEMATICAL,0.53
Canberra00423,EARTH,0.52
Canberra00316,ENVIRONMENTAL,0.52
Canberra00272,INFORMATION AND COMPUTING,0.52
Canberra00072,TECHNOLOGY,0.52
Canberra00031,STUDIES IN HUMAN SOCIETY,0.52
Canberra00286,MEDICAL AND HEALTH,0.52
Canberra00252,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.52
Canberra00271,PHYSICAL,0.52
Canberra00353,TECHNOLOGY,0.51
Canberra00095,PHYSICAL,0.51
Canberra00256,EDUCATION,0.51
Canberra00030,OTHERS(RELEVANT),0.51
Canberra00052,LAW AND LEGAL STUDIES,0.51
Canberra00433,EARTH,0.51
Canberra00392,MATHEMATICAL,0.51
Canberra00353,ENGINEERING,0.51
Canberra00283,OTHERS(IRRELEVANT),0.51
Canberra00130,BUILT ENVIRONMENT AND DESIGN,0.51
Canberra00311,EDUCATION,0.51
Canberra00021,MEDICAL AND HEALTH,0.51
Canberra00231,HISTORY AND ARCHAEOLOGY,0.5
Canberra00439,MEDICAL AND HEALTH,0.5
Canberra00231,STUDIES IN CREATIVE ARTS AND WRITING,0.5
Canberra00158,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.5
Canberra00227,ENGINEERING,0.5
Canberra00433,BIOLOGICAL,0.5
Canberra00435,AGRICULTURAL AND VETERINARY,0.5
Canberra00164,ECONOMICS,0.5
Canberra00149,LAW AND LEGAL STUDIES,0.5
Canberra00202,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5
Canberra00435,EDUCATION,0.5
Canberra00435,HISTORY AND ARCHAEOLOGY,0.5
Canberra00433,TECHNOLOGY,0.5
Canberra00424,ECONOMICS,0.5
Canberra00427,LAW AND LEGAL STUDIES,0.5
Canberra00442,BIOLOGICAL,0.49
Canberra00129,TECHNOLOGY,0.49
Canberra00001,INFORMATION AND COMPUTING,0.49
Canberra00289,AGRICULTURAL AND VETERINARY,0.49
Canberra00158,PHILOSOPHY AND RELIGIOUS STUDIES,0.49
Canberra00081,OTHERS(RELEVANT),0.49
Canberra00081,STUDIES IN HUMAN SOCIETY,0.49
Canberra00434,MATHEMATICAL,0.48
Canberra00165,EDUCATION,0.48
Canberra00079,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.48
Canberra00288,INFORMATION AND COMPUTING,0.48
Canberra00138,INFORMATION AND COMPUTING,0.48
Canberra00228,ECONOMICS,0.48
Canberra00380,BIOLOGICAL,0.48
Canberra00028,STUDIES IN HUMAN SOCIETY,0.48
Canberra00292,MEDICAL AND HEALTH,0.48
Canberra00354,EDUCATION,0.48
Canberra00435,OTHERS(IRRELEVANT),0.48
Canberra00349,STUDIES IN CREATIVE ARTS AND WRITING,0.48
Canberra00340,EDUCATION,0.48
Canberra00418,ENGINEERING,0.47
Canberra00257,EDUCATION,0.47
Canberra00152,EDUCATION,0.47
Canberra00262,BUILT ENVIRONMENT AND DESIGN,0.47
Canberra00265,EARTH,0.47
Canberra00283,MEDICAL AND HEALTH,0.47
Canberra00040,PSYCHOLOGY AND COGNITIVE SCIENCES,0.47
Canberra00428,EDUCATION,0.47
Canberra00351,OTHERS(IRRELEVANT),0.47
Canberra00202,OTHERS(IRRELEVANT),0.46
Canberra00131,PHYSICAL,0.46
Canberra00062,PSYCHOLOGY AND COGNITIVE SCIENCES,0.46
Canberra00336,LAW AND LEGAL STUDIES,0.46
Canberra00110,EARTH,0.46
Canberra00298,PHILOSOPHY AND RELIGIOUS STUDIES,0.46
Canberra00262,MATHEMATICAL,0.46
Canberra00419,MATHEMATICAL,0.46
Canberra00435,PHYSICAL,0.46
Canberra00048,CHEMICAL,0.46
Canberra00305,BIOLOGICAL,0.46
Canberra00283,HISTORY AND ARCHAEOLOGY,0.46
Canberra00130,PSYCHOLOGY AND COGNITIVE SCIENCES,0.46
Canberra00263,AGRICULTURAL AND VETERINARY,0.46
Canberra00195,MATHEMATICAL,0.45
Canberra00268,"LANGUAGE, COMMUNICATION AND CULTURE",0.45
Canberra00154,ECONOMICS,0.45
Canberra00298,ENVIRONMENTAL,0.45
Canberra00108,MATHEMATICAL,0.45
Canberra00072,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.45
Canberra00382,MEDICAL AND HEALTH,0.45
Canberra00436,MEDICAL AND HEALTH,0.45
Canberra00220,PSYCHOLOGY AND COGNITIVE SCIENCES,0.45
Canberra00052,BIOLOGICAL,0.45
Canberra00009,INFORMATION AND COMPUTING,0.45
Canberra00089,ECONOMICS,0.45
Canberra00157,HISTORY AND ARCHAEOLOGY,0.44
Canberra00284,LAW AND LEGAL STUDIES,0.44
Canberra00373,LAW AND LEGAL STUDIES,0.44
Canberra00201,ECONOMICS,0.44
Canberra00089,ENGINEERING,0.44
Canberra00228,BUILT ENVIRONMENT AND DESIGN,0.44
Canberra00087,EARTH,0.44
Canberra00324,ECONOMICS,0.44
Canberra00041,ECONOMICS,0.44
Canberra00324,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.44
Canberra00195,EDUCATION,0.44
Canberra00392,ENGINEERING,0.43
Canberra00333,BUILT ENVIRONMENT AND DESIGN,0.43
Canberra00281,OTHERS(RELEVANT),0.43
Canberra00320,TECHNOLOGY,0.43
Canberra00134,OTHERS(IRRELEVANT),0.43
Canberra00325,INFORMATION AND COMPUTING,0.43
Canberra00226,OTHERS(IRRELEVANT),0.43
Canberra00379,INFORMATION AND COMPUTING,0.43
Canberra00223,PHYSICAL,0.43
Canberra00031,OTHERS(RELEVANT),0.43
Canberra00306,AGRICULTURAL AND VETERINARY,0.43
Canberra00306,INFORMATION AND COMPUTING,0.43
Canberra00306,MEDICAL AND HEALTH,0.43
Canberra00131,BUILT ENVIRONMENT AND DESIGN,0.43
Canberra00174,PSYCHOLOGY AND COGNITIVE SCIENCES,0.43
Canberra00006,OTHERS(RELEVANT),0.43
Canberra00291,MATHEMATICAL,0.42
Canberra00256,ENGINEERING,0.42
Canberra00341,ECONOMICS,0.42
Canberra00039,CHEMICAL,0.42
Canberra00372,INFORMATION AND COMPUTING,0.42
Canberra00231,AGRICULTURAL AND VETERINARY,0.42
Canberra00280,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.42
Canberra00280,ECONOMICS,0.42
Canberra00227,AGRICULTURAL AND VETERINARY,0.42
Canberra00409,OTHERS(RELEVANT),0.41
Canberra00175,EDUCATION,0.41
Canberra00159,ENVIRONMENTAL,0.41
Canberra00309,ENGINEERING,0.41
Canberra00160,PHYSICAL,0.41
Canberra00044,PHYSICAL,0.41
Canberra00112,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00112,ECONOMICS,0.41
Canberra00295,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00439,OTHERS(RELEVANT),0.41
Canberra00048,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00431,ECONOMICS,0.41
Canberra00431,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00289,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00089,PHYSICAL,0.41
Canberra00038,MEDICAL AND HEALTH,0.41
Canberra00111,TECHNOLOGY,0.41
Canberra00341,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00404,EDUCATION,0.4
Canberra00034,OTHERS(IRRELEVANT),0.4
Canberra00169,ECONOMICS,0.4
Canberra00222,BUILT ENVIRONMENT AND DESIGN,0.4
Canberra00205,PSYCHOLOGY AND COGNITIVE SCIENCES,0.4
Canberra00343,EDUCATION,0.4
Canberra00310,STUDIES IN HUMAN SOCIETY,0.4
Canberra00151,EDUCATION,0.4
Canberra00287,INFORMATION AND COMPUTING,0.4
Canberra00247,MEDICAL AND HEALTH,0.4
Canberra00313,OTHERS(RELEVANT),0.4
Canberra00169,STUDIES IN HUMAN SOCIETY,0.4
Canberra00363,OTHERS(IRRELEVANT),0.4
Canberra00183,MEDICAL AND HEALTH,0.4
Canberra00250,PSYCHOLOGY AND COGNITIVE SCIENCES,0.4
Canberra00009,AGRICULTURAL AND VETERINARY,0.4
Canberra00091,OTHERS(RELEVANT),0.4
Canberra00058,CHEMICAL,0.4
Canberra00213,STUDIES IN CREATIVE ARTS AND WRITING,0.4
Canberra00339,OTHERS(RELEVANT),0.4
Canberra00037,ECONOMICS,0.4
Canberra00248,"LANGUAGE, COMMUNICATION AND CULTURE",0.39
Canberra00334,MATHEMATICAL,0.39
Canberra00130,EDUCATION,0.39
Canberra00233,INFORMATION AND COMPUTING,0.39
Canberra00265,ENVIRONMENTAL,0.39
Canberra00063,INFORMATION AND COMPUTING,0.39
Canberra00419,ENVIRONMENTAL,0.39
Canberra00010,AGRICULTURAL AND VETERINARY,0.39
