,Name,Tag,Weight
3513,"Linda Botterill, FASSA",assistance,0.06
3514,"Linda Botterill, FASSA",policy,0.45
3515,"Linda Botterill, FASSA",drought,0.45
3516,"Linda Botterill, FASSA",science,0.16
3517,"Linda Botterill, FASSA",policy development,0.15
3518,"Linda Botterill, FASSA",World Trade Organization,0.15
3519,"Linda Botterill, FASSA",wind farm,0.11
3520,"Linda Botterill, FASSA",amenity,0.11
3521,"Linda Botterill, FASSA",financing,0.1
3522,"Linda Botterill, FASSA",health impact,0.1
3523,"Linda Botterill, FASSA",poverty,0.09
3524,"Linda Botterill, FASSA",dog,0.09
3525,"Linda Botterill, FASSA",Uruguay Round,0.05
3526,"Linda Botterill, FASSA",externality,0.05
3527,"Linda Botterill, FASSA",public,0.05
3528,"Linda Botterill, FASSA",public inquiry,0.05
3529,"Linda Botterill, FASSA",free trade,0.05
3530,"Linda Botterill, FASSA",drought,0.82
3531,"Linda Botterill, FASSA",policy,0.63
3532,"Linda Botterill, FASSA",risk management,1.0
3533,"Linda Botterill, FASSA",farmers,0.31
3534,"Linda Botterill, FASSA",family farm,0.22
3535,"Linda Botterill, FASSA",Social Values,1.0
3536,"Linda Botterill, FASSA",Demography,0.29
3537,"Linda Botterill, FASSA",Vaccines,0.16
3538,"Linda Botterill, FASSA",Population,0.08
3539,"Linda Botterill, FASSA",Payback,1.0
3540,"Linda Botterill, FASSA",Fiscal,0.67
3541,"Linda Botterill, FASSA",Trauma,0.57
3542,"Linda Botterill, FASSA",Rent,0.49
3543,"Linda Botterill, FASSA",Economic Recovery,0.48
3544,"Linda Botterill, FASSA",party system,1.0
3545,"Linda Botterill, FASSA",critic,0.12
3546,"Linda Botterill, FASSA",criticism,0.73
3547,"Linda Botterill, FASSA",Labor,0.66
3548,"Linda Botterill, FASSA",labor,0.64
3549,"Linda Botterill, FASSA",livestock breeding,0.97
3550,"Linda Botterill, FASSA",leadership,0.91
3551,"Linda Botterill, FASSA",conservation tillage,0.88
3552,"Linda Botterill, FASSA",agricultural machinery and equipment,0.86
3553,"Linda Botterill, FASSA",public policy,1.0
3554,"Linda Botterill, FASSA",politics,0.92
3555,"Linda Botterill, FASSA",rationalism,0.44
3556,"Linda Botterill, FASSA",voter,0.26
3557,"Linda Botterill, FASSA",loans,0.78
3558,"Linda Botterill, FASSA",fences,0.91
3559,"Linda Botterill, FASSA",financing,0.83
3560,"Linda Botterill, FASSA",funding,0.83
3561,"Linda Botterill, FASSA",dog,0.74
3562,"Linda Botterill, FASSA",Illegitimacy,1.0
3563,"Linda Botterill, FASSA",Farms,0.79
3564,"Linda Botterill, FASSA",farm,0.64
3565,"Linda Botterill, FASSA",legitimacy,0.54
3566,"Linda Botterill, FASSA",Health,0.34
3567,"Linda Botterill, FASSA",Discursive Psychology,1.0
3568,"Linda Botterill, FASSA",political psychology,0.89
3569,"Linda Botterill, FASSA",Toolkit,0.83
3570,"Linda Botterill, FASSA",Public Policy,0.72
3571,"Linda Botterill, FASSA",Political Debate,0.69
3572,"Linda Botterill, FASSA",rural policy,1.0
3573,"Linda Botterill, FASSA",agricultural policy,1.0
3574,"Linda Botterill, FASSA",markets,0.4
3575,"Linda Botterill, FASSA",market,0.33
3576,"Linda Botterill, FASSA",trend,0.14
3577,"Linda Botterill, FASSA",evidence,0.44
3578,"Linda Botterill, FASSA",ideology,0.1
3579,"Linda Botterill, FASSA",election,1.0
3580,"Linda Botterill, FASSA",risk managers,1.0
3581,"Linda Botterill, FASSA",Droughts,1.0
3582,"Linda Botterill, FASSA",Drought,0.69
3583,"Linda Botterill, FASSA",Farmers,0.67
3584,"Linda Botterill, FASSA",deregulation,0.91
3585,"Linda Botterill, FASSA",agricultural export,0.43
3586,"Linda Botterill, FASSA",manufacturing,0.24
3587,"Linda Botterill, FASSA",farmer,0.24
3588,"Linda Botterill, FASSA",land reform,1.0
3589,"Linda Botterill, FASSA",empirical research,0.64
3590,"Linda Botterill, FASSA",biodiversity conservation,0.26
3591,"Linda Botterill, FASSA",wind farm,1.0
3592,"Linda Botterill, FASSA",amenity,0.97
3593,"Linda Botterill, FASSA",health impact,0.9
3594,"Linda Botterill, FASSA",public inquiry,0.47
3595,"Linda Botterill, FASSA",objection,0.36
3596,"Linda Botterill, FASSA",food,0.72
3597,"Linda Botterill, FASSA",Round of Multilateral Trade Negotiations,0.29
3598,"Linda Botterill, FASSA",production method,0.57
3599,"Linda Botterill, FASSA",animal health,0.23
3600,"Linda Botterill, FASSA",Health Regulation,0.23
3601,"Linda Botterill, FASSA",Minorities,1.0
3602,"Linda Botterill, FASSA",coalition,0.6
3603,"Linda Botterill, FASSA",minority,0.72
3604,"Linda Botterill, FASSA",Government,0.61
3605,"Linda Botterill, FASSA",Parliament,0.33
3606,"Linda Botterill, FASSA",Regional Policy,1.0
3607,"Linda Botterill, FASSA",decision making,0.26
3608,"Linda Botterill, FASSA",book,0.38
3609,"Linda Botterill, FASSA",disaster,0.68
3610,"Linda Botterill, FASSA",climate,0.63
3611,"Linda Botterill, FASSA",water,0.63
3612,"Linda Botterill, FASSA",Act of God,0.48
3613,"Linda Botterill, FASSA",edition,0.42
3614,"Linda Botterill, FASSA",interest group,0.8
3615,"Linda Botterill, FASSA",political science,0.76
3616,"Linda Botterill, FASSA",Policy Making,0.75
3617,"Linda Botterill, FASSA",Risk Management,0.68
3618,"Linda Botterill, FASSA",science policy,0.68
3619,"Linda Botterill, FASSA",regional policy,1.0
3620,"Linda Botterill, FASSA",agriculture,1.0
3621,"Linda Botterill, FASSA",industry,0.69
3622,"Linda Botterill, FASSA",resilience,1.0
3623,"Linda Botterill, FASSA",literature,0.48
3624,"Linda Botterill, FASSA",natural sciences,0.39
3625,"Linda Botterill, FASSA",fitness,0.37
3626,"Linda Botterill, FASSA",financial crisis,0.36
3627,"Linda Botterill, FASSA",science,0.67
3628,"Linda Botterill, FASSA",form of government,0.37
3629,"Linda Botterill, FASSA",trade regime,0.36
3630,"Linda Botterill, FASSA",food consumption,0.16
3631,"Linda Botterill, FASSA",political activity,0.13
3632,"Linda Botterill, FASSA",world trade,0.24
3633,"Linda Botterill, FASSA",political scientist,0.44
3634,"Linda Botterill, FASSA",liberalism,0.42
3635,"Linda Botterill, FASSA",New Zealand,1.0
3636,"Linda Botterill, FASSA",experience,0.37
3637,"Linda Botterill, FASSA",agricultural sector,0.36
3638,"Linda Botterill, FASSA",rationality,1.0
3639,"Linda Botterill, FASSA",election result,0.85
3640,"Linda Botterill, FASSA",Labour Party,0.83
3641,"Linda Botterill, FASSA",World War II,0.68
3642,"Linda Botterill, FASSA",parliament,0.62
3643,"Linda Botterill, FASSA",World Trade Organization,1.0
3644,"Linda Botterill, FASSA",private sector,0.66
3645,"Linda Botterill, FASSA",international obligations,0.32
3646,"Linda Botterill, FASSA",international trade,0.3
3647,"Linda Botterill, FASSA",marketing,1.0
3648,"Linda Botterill, FASSA",institutionalism,0.97
3649,"Linda Botterill, FASSA",death,0.9
3650,"Linda Botterill, FASSA",history,0.44
3651,"Linda Botterill, FASSA",liberal party,1.0
3652,"Linda Botterill, FASSA",agricultural area,0.53
3653,"Linda Botterill, FASSA",amalgamation,0.46
3654,"Linda Botterill, FASSA",national identity,0.78
3655,Jaquelin Bousie,Foot Orthoses,1.0
3656,Jaquelin Bousie,Orthotic Devices,0.72
3657,Jaquelin Bousie,Shoes,0.56
3658,Jaquelin Bousie,Pressure,0.44
3659,Jaquelin Bousie,Foot,0.39
3660,Jaquelin Bousie,Hardness,0.31
3661,Jaquelin Bousie,Heel,0.31
3662,Jaquelin Bousie,Knee Osteoarthritis,0.25
3663,Jaquelin Bousie,Meta-Analysis,0.17
3664,Jaquelin Bousie,Systematic Reviews,0.17
3665,Jaquelin Bousie,Hallux,0.15
3666,Jaquelin Bousie,Toes,0.15
3667,Jaquelin Bousie,Confidence Intervals,0.14
3668,Jaquelin Bousie,Visual Analog Scale,0.07
3669,Jaquelin Bousie,Pain,0.07
3670,Jaquelin Bousie,Hypesthesia,0.05
3671,Jaquelin Bousie,career,0.14
3672,Jaquelin Bousie,university,0.07
3673,Jaquelin Bousie,academic success,0.06
3674,Jaquelin Bousie,Foot Orthoses,1.0
3675,Jaquelin Bousie,Orthotic Devices,0.53
3676,Jaquelin Bousie,Shoes,0.85
3677,Jaquelin Bousie,Pressure,0.44
3678,Jaquelin Bousie,Foot,0.58
3679,Jaquelin Bousie,Hardness,0.81
3680,Jaquelin Bousie,Heel,0.8
3681,Jaquelin Bousie,Knee Osteoarthritis,1.0
3682,Jaquelin Bousie,Meta-Analysis,0.69
3683,Jaquelin Bousie,Systematic Reviews,0.69
3684,Jaquelin Bousie,Confidence Intervals,0.55
3685,Jaquelin Bousie,Pain,0.19
3686,Jaquelin Bousie,Toes,0.46
3687,Jaquelin Bousie,career,1.0
3688,Jaquelin Bousie,university,0.52
3689,Jaquelin Bousie,academic success,0.45
3690,Jaquelin Bousie,work-life-balance,0.27
3691,Jaquelin Bousie,grant,0.18
3692,Doris Bozin,lawyer,1.0
3693,Doris Bozin,Alternative Dispute Resolution,0.95
3694,Doris Bozin,Legal professionals,0.63
3695,Doris Bozin,resilience,0.62
3696,Doris Bozin,Law,0.59
3697,Doris Bozin,dispute,0.57
3698,Doris Bozin,exclusion,0.52
3699,Doris Bozin,legal profession,0.49
3700,Doris Bozin,health practitioners,0.42
3701,Doris Bozin,legal usage,0.41
3702,Doris Bozin,studies (academic),0.4
3703,Doris Bozin,profession,0.37
3704,Doris Bozin,student,0.35
3705,Doris Bozin,mental health,0.34
3706,Doris Bozin,university,0.33
3707,Doris Bozin,Legal education,0.33
3708,Doris Bozin,Alternative dispute resolution practitioners,0.3
3709,Doris Bozin,judiciary,0.29
3710,Doris Bozin,health service,0.28
3711,Doris Bozin,health,0.26
3712,Doris Bozin,anxiety,0.22
3713,Doris Bozin,educator,0.22
3714,Doris Bozin,dispute resolution process,0.21
3715,Doris Bozin,ADR,0.21
3716,Doris Bozin,psychologist,0.19
3717,Doris Bozin,well-being,0.19
3718,Doris Bozin,experiential knowledge,0.19
3719,Doris Bozin,Family Violence,0.16
3720,Doris Bozin,Access to justice,0.15
3721,Doris Bozin,case law,0.13
3722,Doris Bozin,domestic violence,0.13
3723,Doris Bozin,experience,0.13
3724,Doris Bozin,legal system,0.13
3725,Doris Bozin,general practitioner,0.12
3726,Doris Bozin,mediation,0.11
3727,Doris Bozin,empirical research,0.11
3728,Doris Bozin,workplace,0.1
3729,Doris Bozin,justice,0.1
3730,Doris Bozin,costs,0.07
3731,Doris Bozin,present,0.07
3732,Doris Bozin,teacher,0.06
3733,Doris Bozin,lawyer,1.0
3734,Doris Bozin,Alternative Dispute Resolution,1.0
3735,Doris Bozin,Legal professionals,0.73
3736,Doris Bozin,resilience,1.0
3737,Doris Bozin,Law,0.34
3738,Doris Bozin,dispute,0.6
3739,Doris Bozin,exclusion,0.55
3740,Doris Bozin,legal profession,0.53
3741,Doris Bozin,health practitioners,0.68
3742,Doris Bozin,legal usage,0.66
3743,Doris Bozin,studies (academic),0.65
3744,Doris Bozin,health,1.0
3745,Doris Bozin,psychologist,0.72
3746,Doris Bozin,Access to justice,0.56
3747,Doris Bozin,Legal education,0.56
3748,Doris Bozin,Alternative dispute resolution practitioners,0.31
3749,Doris Bozin,dispute resolution process,0.22
3750,Doris Bozin,judiciary,0.45
3751,Doris Bozin,profession,0.44
3752,Jeannine Bradow,Systematic Reviews,1.0
3753,Jeannine Bradow,Midwifery,0.74
3754,Jeannine Bradow,Workforce,0.42
3755,Jeannine Bradow,Safety,0.38
3756,Jeannine Bradow,Women's Health Services,0.36
3757,Jeannine Bradow,Health Care Costs,0.19
3758,Jeannine Bradow,Health Services,0.19
3759,Jeannine Bradow,Economics,0.17
3760,Jeannine Bradow,Meta-Analysis,0.16
3761,Jeannine Bradow,Parturition,0.15
3762,Jeannine Bradow,Costs and Cost Analysis,0.13
3763,Jeannine Bradow,Databases,0.13
3764,Ben Broadhurst,Macquaria australasica,1.0
3765,Ben Broadhurst,highlands,0.66
3766,Ben Broadhurst,Gadopsis,0.52
3767,Ben Broadhurst,fish ladders,0.4
3768,Ben Broadhurst,fish,0.38
3769,Ben Broadhurst,predation,0.25
3770,Ben Broadhurst,rivers,0.21
3771,Ben Broadhurst,threatened species,0.21
3772,Ben Broadhurst,habitats,0.2
3773,Ben Broadhurst,ecology,0.11
3774,Ben Broadhurst,freshwater crustaceans,0.18
3775,Ben Broadhurst,limnology,0.18
3776,Ben Broadhurst,rocks,0.16
3777,Ben Broadhurst,spawning,0.19
3778,Ben Broadhurst,radio,0.14
3779,Ben Broadhurst,methodology,0.14
3780,Ben Broadhurst,predators,0.13
3781,Ben Broadhurst,crayfish,0.15
3782,Ben Broadhurst,unmanned underwater vehicles,0.13
3783,Ben Broadhurst,water,0.06
3784,Ben Broadhurst,trout,0.12
3785,Ben Broadhurst,aquatic habitat,0.11
3786,Ben Broadhurst,basins,0.11
3787,Ben Broadhurst,Australian Capital Territory,0.09
3788,Ben Broadhurst,information storage,0.08
3789,Ben Broadhurst,expert opinion,0.08
3790,Ben Broadhurst,otoliths,0.08
3791,Ben Broadhurst,macrophytes,0.07
3792,Ben Broadhurst,records (publications),0.07
3793,Ben Broadhurst,Misgurnus anguillicaudatus,0.07
3794,Ben Broadhurst,fauna,0.07
3795,Ben Broadhurst,Salmo trutta,0.06
3796,Ben Broadhurst,Oncorhynchus mykiss,0.06
3797,Ben Broadhurst,assays,0.06
3798,Ben Broadhurst,animal behavior,0.06
3799,Ben Broadhurst,cameras,0.06
3800,Ben Broadhurst,DNA,0.1
3801,Ben Broadhurst,diel activity,0.05
3802,Ben Broadhurst,monitoring,0.06
3803,Ben Broadhurst,Crustacea,0.05
3804,Ben Broadhurst,species richness,0.05
3805,Ben Broadhurst,river,0.17
3806,Ben Broadhurst,predator,0.17
3807,Ben Broadhurst,nursery ground,0.16
3808,Ben Broadhurst,habitat,0.16
3809,Ben Broadhurst,survey method,0.14
3810,Ben Broadhurst,lizard,0.14
3811,Ben Broadhurst,triangulation,0.14
3812,Ben Broadhurst,habitat use,0.13
3813,Ben Broadhurst,assay,0.1
3814,Ben Broadhurst,stomach content,0.1
3815,Ben Broadhurst,predation risk,0.09
3816,Ben Broadhurst,rock,0.08
3817,Ben Broadhurst,detection,0.08
3818,Ben Broadhurst,otolith,0.07
3819,Ben Broadhurst,antenna,0.07
3820,Ben Broadhurst,piscivory,0.06
3821,Ben Broadhurst,macrophyte,0.06
3822,Ben Broadhurst,comparison,0.06
3823,Ben Broadhurst,riffle,0.06
3824,Ben Broadhurst,shelter,0.05
3825,Ben Broadhurst,radiotelemetry,0.05
3826,Ben Broadhurst,endangered species,0.05
3827,Ben Broadhurst,survey method,1.0
3828,Ben Broadhurst,DNA,0.68
3829,Ben Broadhurst,fish,0.2
3830,Ben Broadhurst,Macquaria australasica,1.0
3831,Ben Broadhurst,comparison,0.34
3832,Ben Broadhurst,highlands,0.73
3833,Ben Broadhurst,assay,0.92
3834,Ben Broadhurst,Misgurnus anguillicaudatus,0.66
3835,Ben Broadhurst,assays,0.58
3836,Ben Broadhurst,spawning,0.33
3837,Ben Broadhurst,otoliths,0.69
3838,Ben Broadhurst,otolith,0.67
3839,Ben Broadhurst,freshwater crustaceans,1.0
3840,Ben Broadhurst,limnology,0.99
3841,Ben Broadhurst,threatened species,0.71
3842,Ben Broadhurst,unmanned underwater vehicles,0.7
3843,Ben Broadhurst,basins,0.6
3844,Ben Broadhurst,lizard,1.0
3845,Ben Broadhurst,aquatic habitat,0.83
3846,Ben Broadhurst,predation,0.48
3847,Ben Broadhurst,predator,0.73
3848,Ben Broadhurst,predation risk,0.65
3849,Ben Broadhurst,fish ladders,0.87
3850,Ben Broadhurst,river,0.25
3851,Ben Broadhurst,prey availability,0.17
3852,Ben Broadhurst,radiotelemetry,0.17
3853,Ben Broadhurst,Australian Capital Territory,0.16
3854,Ben Broadhurst,nursery ground,0.72
3855,Ben Broadhurst,rocks,0.5
3856,Ben Broadhurst,rivers,0.35
3857,Ben Broadhurst,Gadopsis,1.0
3858,Ben Broadhurst,habitat use,0.56
3859,Ben Broadhurst,ecology,0.38
3860,Ben Broadhurst,habitats,0.28
3861,Ben Broadhurst,riffle,0.24
3862,Ben Broadhurst,radio,0.81
3863,Ben Broadhurst,radio frequency identification,0.12
3864,Ben Broadhurst,crayfish,1.0
3865,Ben Broadhurst,triangulation,0.92
3866,Ben Broadhurst,antenna,0.5
3867,Ben Broadhurst,trout,0.53
3868,Ben Broadhurst,stomach content,0.44
3869,Ben Broadhurst,Salmo trutta,0.29
3870,Nick Brown,Muscles,1.0
3871,Nick Brown,Running,0.82
3872,Nick Brown,Biomechanical Phenomena,0.69
3873,Nick Brown,Shoes,0.65
3874,Nick Brown,Hamstring Muscles,0.62
3875,Nick Brown,Joints,0.57
3876,Nick Brown,Foot,0.56
3877,Nick Brown,Ankle,0.54
3878,Nick Brown,Mechanics,0.15
3879,Nick Brown,Tendons,0.12
3880,Nick Brown,Knee,0.44
3881,Nick Brown,Lower Extremity,0.42
3882,Nick Brown,Football,0.42
3883,Nick Brown,Patellar Ligament,0.4
3884,Nick Brown,Gryllidae,0.4
3885,Nick Brown,Hip,0.38
3886,Nick Brown,Athletes,0.36
3887,Nick Brown,Forelimb,0.36
3888,Nick Brown,Horses,0.33
3889,Nick Brown,Volleyball,0.31
3890,Nick Brown,Cadaver,0.3
3891,Nick Brown,Wounds and Injuries,0.26
3892,Nick Brown,Torque,0.06
3893,Nick Brown,Walking,0.24
3894,Nick Brown,Knee Joint,0.24
3895,Nick Brown,Quadriceps Muscle,0.24
3896,Nick Brown,Leg,0.21
3897,Nick Brown,Felidae,0.21
3898,Nick Brown,Hindlimb,0.21
3899,Nick Brown,Ankle Joint,0.21
3900,Nick Brown,Tendinopathy,0.2
3901,Nick Brown,Extremities,0.2
3902,Nick Brown,Hip Joint,0.19
3903,Nick Brown,Wrist,0.18
3904,Nick Brown,Randomized Controlled Trials,0.18
3905,Nick Brown,Osteotomy,0.18
3906,Nick Brown,Mentoring,0.17
3907,Nick Brown,Acceleration,0.17
3908,Nick Brown,Sex Characteristics,0.16
3909,Nick Brown,Fingers,0.16
3910,Nick Brown,Metacarpophalangeal Joint,0.16
3911,Nick Brown,Ergometry,0.15
3912,Nick Brown,Carpal Joints,0.15
3913,Nick Brown,Genu Valgum,0.14
3914,Nick Brown,Supination,0.13
3915,Nick Brown,Tendon Transfer,0.12
3916,Nick Brown,Anthropometry,0.12
3917,Nick Brown,Bone and Bones,0.12
3918,Nick Brown,Electrodes,0.09
3919,Nick Brown,Skeletal Muscle,0.11
3920,Nick Brown,Aerodynamic drag,0.89
3921,Nick Brown,Drag,0.58
3922,Nick Brown,Muscle,0.56
3923,Nick Brown,Aerodynamics,0.42
3924,Nick Brown,Flow structure,0.34
3925,Nick Brown,Wind tunnels,0.25
3926,Nick Brown,Bicycles,0.15
3927,Nick Brown,Flow interactions,0.14
3928,Nick Brown,Velocity measurement,0.13
3929,Nick Brown,Flow fields,0.11
3930,Nick Brown,Computational fluid dynamics,0.1
3931,Nick Brown,Geometry,0.09
3932,Nick Brown,Topology,0.09
3933,Nick Brown,Landing,0.08
3934,Nick Brown,Kinematics,0.08
3935,Nick Brown,Numerical models,0.07
3936,Nick Brown,Flow visualization,0.07
3937,Nick Brown,Vorticity,0.06
3938,Nick Brown,Strain energy,0.06
3939,Nick Brown,Fatigue of materials,0.06
3940,Nick Brown,Vortex flow,0.06
3941,Nick Brown,Water,0.05
3942,Nick Brown,Exercise equipment,0.05
3943,Nick Brown,Ankle,0.24
3944,Nick Brown,Rehabilitation,0.82
3945,Nick Brown,Robotics,0.37
3946,Nick Brown,Nervous System Trauma,0.22
3947,Nick Brown,Ankle Joint,0.1
3948,Nick Brown,Gryllidae,1.0
3949,Nick Brown,Anthropometry,0.8
3950,Nick Brown,Mechanics,0.84
3951,Nick Brown,Wrist,0.64
3952,Nick Brown,Shoulder,0.3
3953,Nick Brown,Aerodynamic drag,1.0
3954,Nick Brown,Numerical models,0.65
3955,Nick Brown,Aerodynamics,0.15
3956,Nick Brown,Vorticity,0.63
3957,Nick Brown,Flow structure,1.0
3958,Nick Brown,Football,1.0
3959,Nick Brown,Athletes,0.7
3960,Nick Brown,Wounds and Injuries,0.09
3961,Nick Brown,Hamstring Muscles,1.0
3962,Nick Brown,Running,1.0
3963,Nick Brown,Wind tunnels,0.27
3964,Nick Brown,Seats,0.39
3965,Nick Brown,Force measurement,0.22
3966,Nick Brown,Time measurement,0.2
3967,Nick Brown,Sports,0.24
3968,Nick Brown,Torque,0.59
3969,Nick Brown,Shoes,1.0
3970,Nick Brown,Bone Density,0.73
3971,Nick Brown,Biomechanical Phenomena,0.06
3972,Nick Brown,Education,0.05
3973,Nick Brown,Lower Extremity,0.77
3974,Nick Brown,mechanics,1.0
3975,Nick Brown,Acceleration,0.86
3976,Nick Brown,limbs (animal),0.82
3977,Nick Brown,limb,0.85
3978,Nick Brown,Fingers,0.6
3979,Nick Brown,Elbow,0.67
3980,Nick Brown,Supination,0.12
3981,Nick Brown,sport,0.57
3982,Nick Brown,muscle,0.69
3983,Nick Brown,kinematics,0.44
3984,Nick Brown,speed,0.35
3985,Nick Brown,Muscles,0.24
3986,Nick Brown,Myalgia,0.36
3987,Nick Brown,Electromyography,0.33
3988,Nick Brown,Randomized Controlled Trials,0.56
3989,Nick Brown,Pain,0.47
3990,Nick Brown,Somatotypes,0.06
3991,Nick Brown,Confidence Intervals,0.39
3992,Nick Brown,Pressure,0.05
3993,Nick Brown,Anterior Cruciate Ligament,0.94
3994,Nick Brown,Landing,0.82
3995,Nick Brown,Leg,1.0
3996,Nick Brown,Muscle,0.81
3997,Nick Brown,Bicycles,1.0
3998,Nick Brown,Geometry,0.15
3999,Nick Brown,Velocity measurement,0.37
4000,Nick Brown,Drag,0.27
4001,Nick Brown,Vortex flow,0.26
4002,Nick Brown,Flow interactions,1.0
4003,Nick Brown,Flow measurement,0.63
4004,Nick Brown,Hip Joint,0.14
4005,Nick Brown,Joints,0.67
4006,Nick Brown,Knee Joint,0.83
4007,Nick Brown,wakes,0.61
4008,Nick Brown,upstream,0.98
4009,Nick Brown,drag reduction,0.88
4010,Nick Brown,flow distribution,0.87
4011,Nick Brown,Flow fields,0.86
4012,Nick Brown,Tendons,0.42
4013,Nick Brown,jumping,1.0
4014,Nick Brown,tendons,0.92
4015,Nick Brown,Pursuit,0.95
4016,Nick Brown,Turbulence,0.56
4017,Nick Brown,Walking Speed,1.0
4018,Nick Brown,Skeletal Muscle,0.67
4019,Nick Brown,Walking,0.56
4020,Nick Brown,hips,1.0
4021,Nick Brown,locomotion,0.98
4022,Nick Brown,joints (animal),0.92
4023,Nick Brown,Locomotion,0.82
4024,Nick Brown,Volleyball,0.3
4025,Nick Brown,Tendinopathy,0.35
4026,Nick Brown,Patellar Ligament,1.0
4027,Nick Brown,Analysis of Variance,0.22
4028,Nick Brown,South Australia,0.14
4029,Nick Brown,Sex Characteristics,0.75
4030,Nick Brown,Cumulative Trauma Disorders,0.15
4031,Nick Brown,Topology,0.58
4032,Nick Brown,Fluids,0.53
4033,Nick Brown,Quadriceps Muscle,1.0
4034,Nick Brown,Foot,0.87
4035,Nick Brown,Gases,0.38
4036,Nick Brown,Computational fluid dynamics,0.57
4037,Nick Brown,Drag reduction,0.88
4038,Nick Brown,Aquaporins,0.46
4039,Nick Brown,aerodynamic drag,1.0
4040,Nick Brown,drag,0.6
4041,Nick Brown,Knee,0.62
4042,Nick Brown,Jogging,0.19
4043,Nick Brown,Lead,0.25
4044,Nick Brown,Regression Analysis,0.09
4045,Nick Brown,Flow visualization,0.33
4046,Nick Brown,Mentoring,0.94
4047,Nick Brown,Kinetics,0.68
4048,Nick Brown,Cadaver,1.0
4049,Nick Brown,Cartilage,0.89
4050,Nick Brown,Hip,0.21
4051,Nick Brown,Acetabulum,0.15
4052,Tricia Brown,Dementia,1.0
4053,Tricia Brown,Mental Health,0.95
4054,Tricia Brown,Text Messaging,0.87
4055,Tricia Brown,Cell Phone,0.82
4056,Tricia Brown,Anxiety,0.81
4057,Tricia Brown,Cell Phone Use,0.75
