Tags,Weight_sum,Staff_cnt,Weight_avg_all,Weight_avg_ind
Health Services Needs and Demand,1.4300000000000002,5,0.003833780160857909,0.28600000000000003
law and order,1.4300000000000002,6,0.003833780160857909,0.23833333333333337
Service-dominant Logic,1.4300000000000002,3,0.003833780160857909,0.47666666666666674
forecast,1.4300000000000002,2,0.003833780160857909,0.7150000000000001
Sense of Place,1.4300000000000002,3,0.003833780160857909,0.47666666666666674
Modernist Architecture,1.43,2,0.0038337801608579088,0.715
Torso,1.43,2,0.0038337801608579088,0.715
Lagorchestes hirsutus,1.43,2,0.0038337801608579088,0.715
Speech processing,1.43,2,0.0038337801608579088,0.715
carbon isotopes,1.43,2,0.0038337801608579088,0.715
aid,1.43,4,0.0038337801608579088,0.3575
Oxypurinol,1.43,2,0.0038337801608579088,0.715
Protozoa,1.43,2,0.0038337801608579088,0.715
fur,1.43,3,0.0038337801608579088,0.4766666666666666
Calsequestrin,1.43,2,0.0038337801608579088,0.715
fossils,1.43,4,0.0038337801608579088,0.3575
allocation,1.43,4,0.0038337801608579088,0.3575
Abjection,1.43,2,0.0038337801608579088,0.715
Image processing,1.43,6,0.0038337801608579088,0.2383333333333333
Electronic Government,1.43,2,0.0038337801608579088,0.715
Whey,1.43,2,0.0038337801608579088,0.715
Corporate Brand,1.43,2,0.0038337801608579088,0.715
Project Portfolio Management,1.43,2,0.0038337801608579088,0.715
End of Life Care,1.43,2,0.0038337801608579088,0.715
Structural analysis,1.43,3,0.0038337801608579088,0.4766666666666666
adiposity,1.43,4,0.0038337801608579088,0.3575
life expectancy,1.43,3,0.0038337801608579088,0.4766666666666666
Climate change,1.4200000000000002,3,0.0038069705093833786,0.4733333333333334
health care services,1.42,5,0.0038069705093833777,0.284
Visible,1.42,4,0.0038069705093833777,0.355
Plantation,1.42,2,0.0038069705093833777,0.71
Hendra Virus,1.42,2,0.0038069705093833777,0.71
Stock exchange law,1.42,2,0.0038069705093833777,0.71
Streaming,1.42,2,0.0038069705093833777,0.71
Cognitive Aging,1.42,3,0.0038069705093833777,0.47333333333333333
Arthur Danto,1.42,2,0.0038069705093833777,0.71
economic rights,1.42,2,0.0038069705093833777,0.71
morbidity,1.42,4,0.0038069705093833777,0.355
sexual assault,1.42,3,0.0038069705093833777,0.47333333333333333
Vladimir Mayakovsky,1.42,2,0.0038069705093833777,0.71
Accounting Change,1.42,2,0.0038069705093833777,0.71
Atropine,1.42,5,0.0038069705093833777,0.284
ridging,1.42,2,0.0038069705093833777,0.71
Sociology,1.42,5,0.0038069705093833777,0.284
commuter,1.42,4,0.0038069705093833777,0.355
homeless people,1.42,2,0.0038069705093833777,0.71
Third Way,1.42,4,0.0038069705093833777,0.355
Acacia,1.42,2,0.0038069705093833777,0.71
Knockout Mice,1.42,3,0.0038069705093833777,0.47333333333333333
social costs,1.42,2,0.0038069705093833777,0.71
inflow,1.42,2,0.0038069705093833777,0.71
urban areas,1.42,5,0.0038069705093833777,0.284
evaporation,1.42,2,0.0038069705093833777,0.71
Microwaves,1.42,4,0.0038069705093833777,0.355
partition coefficient,1.42,2,0.0038069705093833777,0.71
forecasting,1.42,4,0.0038069705093833777,0.355
Event Management,1.42,4,0.0038069705093833777,0.355
Swimming Pools,1.42,4,0.0038069705093833777,0.355
trustworthiness,1.42,3,0.0038069705093833777,0.47333333333333333
Metabolites,1.42,2,0.0038069705093833777,0.71
Inflammatory Bowel Diseases,1.42,2,0.0038069705093833777,0.71
Monte Carlo Method,1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
Lung,1.4100000000000001,5,0.0037801608579088476,0.28200000000000003
aquaculture,1.4100000000000001,2,0.0037801608579088476,0.7050000000000001
dams (hydrology),1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
Gradient,1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
Banking Efficiency,1.4100000000000001,2,0.0037801608579088476,0.7050000000000001
educational inequality,1.4100000000000001,4,0.0037801608579088476,0.35250000000000004
innovation policy,1.4100000000000001,4,0.0037801608579088476,0.35250000000000004
Telecommunications,1.4100000000000001,5,0.0037801608579088476,0.28200000000000003
Weaning,1.4100000000000001,2,0.0037801608579088476,0.7050000000000001
radicalism,1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
Fluxes,1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
Protective Factors,1.4100000000000001,3,0.0037801608579088476,0.47000000000000003
cross-culturality,1.41,2,0.003780160857908847,0.705
International Justice,1.41,2,0.003780160857908847,0.705
Drop out,1.41,2,0.003780160857908847,0.705
Living Archive,1.41,2,0.003780160857908847,0.705
mercury,1.41,2,0.003780160857908847,0.705
Hendra virus,1.41,2,0.003780160857908847,0.705
Garage,1.41,2,0.003780160857908847,0.705
Boxing,1.41,2,0.003780160857908847,0.705
Pseudoautosomal Regions,1.41,4,0.003780160857908847,0.3525
fisheries management,1.41,2,0.003780160857908847,0.705
maturation,1.41,2,0.003780160857908847,0.705
Spermatozoa,1.4000000000000001,3,0.0037533512064343165,0.46666666666666673
Rural Health,1.4000000000000001,4,0.0037533512064343165,0.35000000000000003
valency,1.4,2,0.003753351206434316,0.7
Nepal,1.4,2,0.003753351206434316,0.7
ski run,1.4,2,0.003753351206434316,0.7
Martial Arts,1.4,2,0.003753351206434316,0.7
rhizobacterium,1.4,2,0.003753351206434316,0.7
Cultural Ambassador,1.4,2,0.003753351206434316,0.7
weed,1.4,3,0.003753351206434316,0.4666666666666666
sanction,1.4,4,0.003753351206434316,0.35
Antimicrobial Stewardship,1.4,2,0.003753351206434316,0.7
marine sediments,1.4,2,0.003753351206434316,0.7
environmental justice,1.4,3,0.003753351206434316,0.4666666666666666
homework,1.4,3,0.003753351206434316,0.4666666666666666
deserts,1.4,4,0.003753351206434316,0.35
Paraplegia,1.4,3,0.003753351206434316,0.4666666666666666
Design,1.4,7,0.003753351206434316,0.19999999999999998
Terapontidae,1.4,2,0.003753351206434316,0.7
Regulatory Costs,1.4,2,0.003753351206434316,0.7
Packet networks,1.4,3,0.003753351206434316,0.4666666666666666
Renal Dialysis,1.4,2,0.003753351206434316,0.7
commercial law,1.4,2,0.003753351206434316,0.7
Communications law,1.4,2,0.003753351206434316,0.7
neutrality,1.4,3,0.003753351206434316,0.4666666666666666
Ink,1.4,3,0.003753351206434316,0.4666666666666666
Spatial Navigation,1.4,3,0.003753351206434316,0.4666666666666666
Hypertension,1.4,5,0.003753351206434316,0.27999999999999997
Celebrity Endorsement,1.4,3,0.003753351206434316,0.4666666666666666
Forearm,1.4,3,0.003753351206434316,0.4666666666666666
Ribosomal DNA,1.4,6,0.003753351206434316,0.2333333333333333
Sensitivity and Specificity,1.3900000000000001,5,0.003726541554959786,0.278
Children,1.3900000000000001,4,0.003726541554959786,0.34750000000000003
Portable Art,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Coursebooks,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Mariana Islands,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Ronald Reagan,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Augmented reality,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Work Engagement,1.3900000000000001,3,0.003726541554959786,0.4633333333333334
Family Practice,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Percichthyidae,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
surface layer,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Servants,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
farmers,1.3900000000000001,3,0.003726541554959786,0.4633333333333334
Sorting,1.3900000000000001,5,0.003726541554959786,0.278
writing instruction,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Teleostei,1.3900000000000001,3,0.003726541554959786,0.4633333333333334
Film Censorship,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
American Architect,1.3900000000000001,2,0.003726541554959786,0.6950000000000001
Recidivism,1.3900000000000001,5,0.003726541554959786,0.278
1870s,1.3900000000000001,3,0.003726541554959786,0.4633333333333334
ASEAN,1.3900000000000001,4,0.003726541554959786,0.34750000000000003
Mathematics Education,1.39,4,0.0037265415549597855,0.3475
qualitative interview,1.39,6,0.0037265415549597855,0.23166666666666666
lifestyle,1.39,4,0.0037265415549597855,0.3475
Service Employees,1.39,4,0.0037265415549597855,0.3475
Myocardium,1.39,4,0.0037265415549597855,0.3475
prejudice,1.38,4,0.0036997319034852544,0.345
Social Behavior,1.38,4,0.0036997319034852544,0.345
merchandising,1.38,2,0.0036997319034852544,0.69
public authorities,1.38,5,0.0036997319034852544,0.27599999999999997
shortage,1.38,3,0.0036997319034852544,0.45999999999999996
call center,1.38,2,0.0036997319034852544,0.69
Context,1.38,6,0.0036997319034852544,0.22999999999999998
system structure,1.38,4,0.0036997319034852544,0.345
disposition,1.38,5,0.0036997319034852544,0.27599999999999997
Pedigree,1.38,2,0.0036997319034852544,0.69
Creative Artists,1.38,3,0.0036997319034852544,0.45999999999999996
Conception,1.38,4,0.0036997319034852544,0.345
Breathing Exercises,1.38,3,0.0036997319034852544,0.45999999999999996
Green Or,1.38,4,0.0036997319034852544,0.345
Infection Control,1.38,3,0.0036997319034852544,0.45999999999999996
Emily Dickinson,1.38,4,0.0036997319034852544,0.345
trace elements,1.38,3,0.0036997319034852544,0.45999999999999996
anti-money laundering,1.38,2,0.0036997319034852544,0.69
Forgetting,1.38,2,0.0036997319034852544,0.69
obesity,1.38,6,0.0036997319034852544,0.22999999999999998
Wavelet Transform,1.38,2,0.0036997319034852544,0.69
Optometrists,1.38,2,0.0036997319034852544,0.69
Rudolf Steiner,1.38,2,0.0036997319034852544,0.69
Surface waters,1.38,4,0.0036997319034852544,0.345
Sex Differentiation,1.38,4,0.0036997319034852544,0.345
Electric Stimulation Therapy,1.38,3,0.0036997319034852544,0.45999999999999996
moth,1.38,2,0.0036997319034852544,0.69
motion pictures,1.38,2,0.0036997319034852544,0.69
Counterterrorism,1.37,2,0.0036729222520107243,0.685
perch,1.37,4,0.0036729222520107243,0.3425
Refrain,1.37,2,0.0036729222520107243,0.685
Randomized Controlled Trial,1.37,2,0.0036729222520107243,0.685
Information Storage and Retrieval,1.37,4,0.0036729222520107243,0.3425
Environmental litigation,1.37,2,0.0036729222520107243,0.685
Corporate Innovation,1.37,2,0.0036729222520107243,0.685
Edema,1.37,4,0.0036729222520107243,0.3425
ECHR,1.37,2,0.0036729222520107243,0.685
Guideline Adherence,1.37,2,0.0036729222520107243,0.685
Plagiarism,1.37,2,0.0036729222520107243,0.685
Stillbirth,1.37,3,0.0036729222520107243,0.4566666666666667
Rent,1.37,2,0.0036729222520107243,0.685
Tort liability,1.37,2,0.0036729222520107243,0.685
shareholder-wealth maximization,1.37,4,0.0036729222520107243,0.3425
Childrens rights,1.37,2,0.0036729222520107243,0.685
Czech Republic,1.37,5,0.0036729222520107243,0.274
Poetry Collections,1.37,4,0.0036729222520107243,0.3425
Early childhood Education,1.37,2,0.0036729222520107243,0.685
whey protein isolate,1.37,2,0.0036729222520107243,0.685
pest,1.37,3,0.0036729222520107243,0.4566666666666667
mobile social services,1.37,2,0.0036729222520107243,0.685
Paradox,1.37,3,0.0036729222520107243,0.4566666666666667
laundering,1.37,2,0.0036729222520107243,0.685
urban planner,1.37,4,0.0036729222520107243,0.3425
Parameter Design,1.37,2,0.0036729222520107243,0.685
work research,1.37,2,0.0036729222520107243,0.685
social actor,1.37,3,0.0036729222520107243,0.4566666666666667
news agency,1.37,2,0.0036729222520107243,0.685
Social Desirability,1.37,3,0.0036729222520107243,0.4566666666666667
Learning Styles,1.37,2,0.0036729222520107243,0.685
laws and regulations,1.37,3,0.0036729222520107243,0.4566666666666667
forensic sciences,1.37,3,0.0036729222520107243,0.4566666666666667
Artifacts,1.37,2,0.0036729222520107243,0.685
Symbiosis,1.37,2,0.0036729222520107243,0.685
species conservation,1.37,3,0.0036729222520107243,0.4566666666666667
Empirical Research,1.37,3,0.0036729222520107243,0.4566666666666667
food service,1.37,4,0.0036729222520107243,0.3425
Finnegans Wake,1.37,2,0.0036729222520107243,0.685
economic structure,1.37,2,0.0036729222520107243,0.685
Big 4,1.37,3,0.0036729222520107243,0.4566666666666667
Closeness,1.3699999999999999,3,0.0036729222520107234,0.4566666666666666
dispute,1.3699999999999999,4,0.0036729222520107234,0.34249999999999997
nutritional adequacy,1.3699999999999999,4,0.0036729222520107234,0.34249999999999997
thermocline,1.3699999999999999,3,0.0036729222520107234,0.4566666666666666
enclave,1.3699999999999999,2,0.0036729222520107234,0.6849999999999999
tortoise,1.36,2,0.0036461126005361932,0.68
Discount Rate,1.36,2,0.0036461126005361932,0.68
Benzodiazepines,1.36,4,0.0036461126005361932,0.34
desert,1.36,5,0.0036461126005361932,0.272
Corporatization,1.36,2,0.0036461126005361932,0.68
Prediction,1.36,4,0.0036461126005361932,0.34
econometrics,1.36,4,0.0036461126005361932,0.34
Women Poets,1.36,3,0.0036461126005361932,0.45333333333333337
Sexy,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
oxytetracycline,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Poetic Voice,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Fibroblasts,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Legal professionals,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
fire fighting,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Allergic Rhinitis,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Soybeans,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Baroque Architecture,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Barbie,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
enclosure experiment,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
zooplankton,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Islamic Financial Institutions,1.3599999999999999,3,0.003646112600536193,0.4533333333333333
International Exhibitions,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Film Culture,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Battered Women,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Douglas Gordon,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
deep water,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
manufacturing sector,1.3599999999999999,4,0.003646112600536193,0.33999999999999997
synchrotron radiation,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
"N-Methyl-3,4-methylenedioxyamphetamine",1.3599999999999999,3,0.003646112600536193,0.4533333333333333
Spatial Terms,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Postpartum Depression,1.3599999999999999,4,0.003646112600536193,0.33999999999999997
balance of power,1.3599999999999999,3,0.003646112600536193,0.4533333333333333
Cryptocurrency,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Business Cycles,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
transforming growth factors,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
exegesis,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Strategic Investment Decision,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Service Provider,1.3599999999999999,4,0.003646112600536193,0.33999999999999997
Cumulative Trauma Disorders,1.3599999999999999,3,0.003646112600536193,0.4533333333333333
theory formation,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Programming,1.3599999999999999,3,0.003646112600536193,0.4533333333333333
pension reform,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
private school,1.3599999999999999,3,0.003646112600536193,0.4533333333333333
Management Accounting Change,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Managed Funds,1.3599999999999999,2,0.003646112600536193,0.6799999999999999
Arterial Pressure,1.35,4,0.0036193029490616626,0.3375
service quality,1.35,3,0.0036193029490616626,0.45
Short Story,1.35,3,0.0036193029490616626,0.45
Charities,1.35,2,0.0036193029490616626,0.675
English Learners,1.35,2,0.0036193029490616626,0.675
Amylose,1.35,2,0.0036193029490616626,0.675
Lichenostomus melanops cassidix,1.35,2,0.0036193029490616626,0.675
Myxovirus Resistance Proteins,1.35,2,0.0036193029490616626,0.675
Self-love,1.35,2,0.0036193029490616626,0.675
Sri Lanka,1.35,3,0.0036193029490616626,0.45
career aspiration,1.35,2,0.0036193029490616626,0.675
Population Characteristics,1.35,3,0.0036193029490616626,0.45
Economic Development,1.35,4,0.0036193029490616626,0.3375
ideal body weight,1.35,2,0.0036193029490616626,0.675
Human Resource Planning,1.35,2,0.0036193029490616626,0.675
Sprains and Strains,1.35,2,0.0036193029490616626,0.675
base flow,1.35,2,0.0036193029490616626,0.675
Information Management,1.35,4,0.0036193029490616626,0.3375
social control,1.35,3,0.0036193029490616626,0.45
politicization,1.35,3,0.0036193029490616626,0.45
Hydrogen Peroxide,1.35,3,0.0036193029490616626,0.45
Target Groups,1.35,2,0.0036193029490616626,0.675
Police records,1.35,2,0.0036193029490616626,0.675
Public Services,1.35,5,0.0036193029490616626,0.27
irrigation management,1.35,2,0.0036193029490616626,0.675
Compliance Costs,1.35,2,0.0036193029490616626,0.675
Orthogonal Array,1.35,2,0.0036193029490616626,0.675
light intensity,1.35,3,0.0036193029490616626,0.45
oxidative stress,1.35,2,0.0036193029490616626,0.675
Small Interfering RNA,1.35,3,0.0036193029490616626,0.45
Superannuation,1.35,2,0.0036193029490616626,0.675
Bronchiectasis,1.35,2,0.0036193029490616626,0.675
Disinfection,1.35,2,0.0036193029490616626,0.675
environmental quality,1.35,3,0.0036193029490616626,0.45
comparative study,1.35,2,0.0036193029490616626,0.675
Panel Cointegration Analysis,1.35,2,0.0036193029490616626,0.675
Cooking,1.35,5,0.0036193029490616626,0.27
genitalia,1.3499999999999999,3,0.0036193029490616617,0.44999999999999996
